lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal,         snf0,snf1,snf2,snf3
37.410390,-122.059652,333.547729,319.772430,8.246483,11.113636,-19.120354,23.603078,11,-81,-72,-87,-87
37.410390,-122.059652,333.789825,320.014526,8.578163,11.346619,-19.185276,23.883163,11,-81,-72,-87,-87
37.410390,-122.059652,333.882080,320.106781,8.412331,11.080349,-19.282665,23.777355,11,-81,-72,-87,-87
37.410390,-122.059652,333.942596,320.167297,8.909828,11.280056,-18.763264,23.636513,11,-81,-72,-87,-87
37.410390,-122.059652,334.015747,320.240448,8.379166,11.346619,-19.412525,23.995881,11,-81,-72,-87,-87
37.410390,-122.059652,334.149323,320.374023,8.097244,11.163555,-19.071659,23.535473,11,-81,-72,-87,-87
37.410390,-122.059652,334.186157,320.410858,8.445496,10.647671,-18.828190,23.220681,11,-81,-72,-87,-87
37.410390,-122.059652,334.195404,320.420105,8.727432,10.730885,-18.552250,23.141001,11,-81,-72,-87,-87
37.410390,-122.059652,334.160950,320.385651,8.528442,10.697598,-18.519794,23.025110,11,-81,-72,-87,-87
37.410390,-122.059652,334.238953,320.463654,8.312881,10.913929,-18.665882,23.165340,11,-81,-72,-87,-87
37.410390,-122.059652,334.259338,320.484039,8.627945,10.631023,-18.682110,23.162066,11,-81,-72,-87,-87
37.410390,-122.059652,334.257355,320.482056,8.661110,10.997143,-18.584721,23.266796,11,-76,-84,-70,-70
37.410390,-122.059652,334.309967,320.534668,8.661118,11.329975,-19.071667,23.814109,11,-76,-84,-70,-70
37.410390,-122.059652,334.317688,320.542389,9.059105,11.163563,-19.266449,24.039313,11,-76,-84,-70,-70
37.410390,-122.059652,334.294739,320.519440,8.578186,10.814095,-18.795734,23.319724,11,-76,-84,-70,-70
37.410390,-122.059652,334.334229,320.558929,8.876671,10.947231,-18.893127,23.570902,11,-76,-84,-70,-70
37.410390,-122.059652,334.300385,320.525085,8.644516,10.747528,-18.633427,23.182787,11,-76,-84,-70,-70
37.410390,-122.059652,334.348724,320.573425,8.379189,11.346630,-18.763279,23.473761,11,-76,-84,-70,-70
37.410390,-122.059652,334.390228,320.614929,8.710854,11.146938,-18.860668,23.576641,11,-76,-84,-70,-70
37.410390,-122.059652,334.392944,320.617645,8.992760,11.329987,-18.649662,23.601869,11,-76,-84,-70,-70
37.410390,-122.059652,334.399597,320.624298,8.346031,10.880665,-18.795746,23.266396,11,-76,-84,-70,-70
37.410390,-122.059652,334.449127,320.673828,8.893288,11.163574,-18.876896,23.665442,11,-76,-84,-70,-70
37.410390,-122.059652,334.409760,320.634460,9.092285,11.163574,-18.909363,23.766763,11,-76,-84,-70,-70
37.410390,-122.059652,334.346191,320.570892,8.943016,10.847382,-18.860668,23.523776,11,-76,-84,-70,-70
37.410390,-122.059652,334.332275,320.556976,8.810341,11.013794,-18.698357,23.421236,11,-76,-84,-70,-70
37.410390,-122.059652,334.345795,320.570496,8.661095,11.163574,-19.104145,23.761488,11,-76,-84,-70,-70
37.410390,-122.059652,334.336060,320.560760,8.943008,10.947235,-19.282684,23.909021,11,-84,-82,-85,-85
37.410390,-122.059652,334.315369,320.540070,8.893265,11.230141,-19.169056,23.930293,11,-84,-82,-85,-85
37.410390,-122.059652,334.326385,320.551086,8.810349,11.346630,-19.120361,23.915611,11,-84,-82,-85,-85
