lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal,         snf0,snf1,snf2,snf3
37.410390,-122.059652,180.601013,166.825729,-3.590721,-17.709110,-25.636120,31.364255,6,-88,-95,-82,-82
37.410390,-122.059652,180.630753,166.855469,-3.225998,-17.309769,-25.571194,31.047079,6,-88,-95,-82,-82
37.410390,-122.059652,180.654617,166.879333,-3.524422,-17.575996,-26.090588,31.655267,6,-74,-80,-85,-85
37.410390,-122.059652,180.663376,166.888092,-3.590744,-17.542709,-25.376423,31.058057,6,-74,-80,-85,-85
37.410390,-122.059652,180.652740,166.877457,-3.607323,-17.892139,-25.587421,31.430201,6,-74,-80,-85,-85
37.410390,-122.059652,180.664185,166.888901,-3.458115,-18.041893,-25.311497,31.275235,6,-74,-80,-85,-85
37.410390,-122.059652,180.678238,166.902954,-3.574173,-17.858860,-25.327724,31.196269,6,-74,-80,-85,-85
37.410390,-122.059652,180.654099,166.878815,-4.054947,-18.075169,-25.701038,31.681188,6,-74,-80,-85,-85
37.410390,-122.059652,180.644363,166.869080,-3.839424,-18.191643,-25.392658,31.471640,6,-74,-80,-85,-85
37.410390,-122.059652,180.641174,166.865891,-3.657051,-17.742378,-25.538731,31.311224,6,-74,-80,-85,-85
37.410390,-122.059652,180.648117,166.872833,-3.640465,-17.492790,-25.392658,31.048958,6,-74,-80,-85,-85
37.410390,-122.059652,180.640594,166.865311,-3.640457,-17.958698,-25.392658,31.313813,6,-82,-88,-79,-79
37.410390,-122.059652,180.656815,166.881531,-3.524406,-17.675838,-25.441349,31.178822,6,-82,-88,-79,-79
37.410390,-122.059652,180.656693,166.881409,-3.657036,-17.975342,-25.246571,31.206989,6,-82,-88,-79,-79
37.410390,-122.059652,180.712387,166.937103,-3.292313,-17.509430,-25.571201,31.165779,6,-82,-88,-79,-79
37.410390,-122.059652,180.730042,166.954758,-3.623894,-17.709106,-25.863361,31.554057,6,-82,-88,-79,-79
37.410390,-122.059652,180.739578,166.964294,-3.408379,-17.692471,-25.327732,31.082705,6,-82,-88,-79,-79
37.410390,-122.059652,180.777008,167.001724,-3.325478,-17.476154,-25.343960,30.964352,6,-82,-88,-79,-79
37.410390,-122.059652,180.812653,167.037369,-3.308914,-17.792301,-25.554966,31.314073,6,-82,-88,-79,-79
37.410390,-122.059652,180.822281,167.046997,-3.756538,-17.908783,-25.733509,31.576092,6,-82,-88,-79,-79
37.410390,-122.059652,180.749557,166.974274,-4.237328,-17.592628,-25.749737,31.472281,6,-82,-88,-79,-79
37.410390,-122.059652,180.695160,166.919876,-3.806282,-17.858860,-24.938183,30.908569,6,-82,-88,-79,-79
37.410390,-122.059652,180.675476,166.900192,-3.723381,-17.808937,-25.279041,31.145654,6,-85,-95,-85,-85
37.410390,-122.059652,180.692902,166.917618,-3.408386,-18.158363,-25.360195,31.376468,6,-85,-95,-85,-85
37.410390,-122.059652,180.731445,166.956161,-3.325493,-17.742378,-25.765972,31.460073,6,-85,-95,-85,-85
37.410390,-122.059652,180.753052,166.977768,-3.308914,-17.559345,-25.587421,31.208903,6,-85,-95,-85,-85
37.410390,-122.059652,180.794601,167.019318,-3.242592,-17.259830,-25.976986,31.356338,6,-85,-95,-85,-85
37.410390,-122.059652,180.810074,167.034790,-3.441536,-17.492786,-26.139309,31.640247,6,-85,-95,-85,-85
37.410390,-122.059652,180.871719,167.096436,-3.242592,-17.892132,-25.749767,31.522901,6,-85,-95,-85,-85
37.410390,-122.059652,180.887527,167.112244,-3.723381,-17.542709,-25.571232,31.232965,6,-85,-95,-85,-85
37.410390,-122.059652,180.928192,167.152908,-2.977341,-17.725742,-25.555004,31.242995,6,-85,-95,-85,-85
37.410390,-122.059652,180.996017,167.220734,-2.993912,-17.808937,-25.830921,31.517586,6,-85,-81,-82,-82
37.410390,-122.059652,181.036514,167.261230,-3.474709,-17.892132,-25.619923,31.441730,6,-85,-81,-82,-82
37.410390,-122.059652,181.041840,167.266556,-3.623924,-17.609257,-25.441395,31.152581,6,-85,-81,-82,-82
37.410390,-122.059652,181.032211,167.256927,-3.806282,-17.925411,-25.197918,31.156752,6,-85,-81,-82,-82
37.410390,-122.059652,181.036789,167.261505,-3.574173,-17.892132,-25.619915,31.452872,6,-85,-81,-82,-82
37.410390,-122.059652,181.002197,167.226913,-3.806282,-17.293114,-25.944546,31.411129,6,-85,-81,-82,-82
37.410390,-122.059652,180.978897,167.203613,-3.574173,-17.625916,-25.522533,31.222545,6,-85,-81,-82,-82
37.410390,-122.059652,180.987411,167.212128,-3.391808,-17.942070,-25.701077,31.527251,6,-85,-81,-82,-82
37.410390,-122.059652,181.022186,167.246902,-3.408386,-17.858868,-25.522533,31.336177,6,-85,-81,-82,-82
37.410390,-122.059652,181.030869,167.255585,-3.275749,-17.925423,-26.204243,31.917294,6,-85,-81,-82,-82
37.410390,-122.059652,181.053314,167.278030,-3.408386,-17.692478,-25.555004,31.268181,6,-85,-81,-82,-82
37.410390,-122.059652,181.034470,167.259186,-3.706795,-17.825600,-25.652386,31.456911,6,-85,-81,-82,-82
37.410390,-122.059652,181.025925,167.250641,-3.524422,-18.008633,-25.441380,31.368714,6,-79,-89,-83,-83
37.410390,-122.059652,181.032410,167.257126,-3.607307,-17.725769,-25.262836,31.071313,6,-79,-89,-83,-83
37.410390,-122.059652,181.013916,167.238632,-3.756516,-17.675850,-25.246609,31.047356,6,-79,-89,-83,-83
37.410390,-122.059652,180.992142,167.216858,-3.607323,-17.559376,-25.684849,31.321812,6,-79,-89,-83,-83
37.410390,-122.059652,180.991058,167.215775,-3.557579,-17.875530,-25.603680,31.428321,6,-79,-89,-83,-83
37.410390,-122.059652,180.965317,167.190033,-4.071518,-17.858887,-25.035603,31.020936,6,-79,-89,-83,-83
37.410390,-122.059652,180.938858,167.163574,-3.292313,-17.675854,-25.344006,31.074004,6,-79,-89,-83,-83
37.410390,-122.059652,180.965927,167.190643,-3.375214,-17.825611,-25.912090,31.631960,6,-79,-89,-83,-83
37.410390,-122.059652,181.001114,167.225830,-3.143105,-17.692490,-25.555004,31.240383,6,-79,-89,-83,-83
37.410390,-122.059652,180.998245,167.222961,-3.938889,-17.625931,-25.684856,31.399047,6,-90,-77,-82,-82
37.410390,-122.059652,180.966034,167.190750,-3.325470,-17.675854,-25.636158,31.316244,6,-90,-77,-82,-82
37.410390,-122.059652,181.010361,167.235077,-3.325455,-17.376347,-25.798473,31.281900,6,-90,-77,-82,-82
37.410390,-122.059652,181.016571,167.241287,-3.342033,-17.526100,-25.847164,31.407153,9,-90,-77,-82,-82
37.410390,-122.059652,180.997711,167.222427,-3.889130,-17.775692,-25.408924,31.252424,9,-90,-77,-82,-82
37.410390,-122.059652,180.966141,167.190857,-3.540977,-17.759060,-25.587467,31.347108,9,-90,-77,-82,-82
37.410390,-122.059652,180.974228,167.198944,-3.441490,-17.725780,-25.457615,31.211173,9,-90,-77,-82,-82
37.410390,-122.059652,180.958542,167.183258,-3.640442,-17.692501,-26.009472,31.666544,9,-90,-77,-82,-82
37.410390,-122.059652,180.947083,167.171799,-3.607269,-17.559380,-25.619923,31.268589,9,-90,-77,-82,-82
37.410390,-122.059652,180.924103,167.148819,-3.855949,-17.808971,-25.798473,31.584633,9,-90,-77,-82,-82
37.410390,-122.059652,180.912964,167.137680,-3.540939,-17.392986,-25.425159,31.007950,9,-77,-78,-85,-85
37.410390,-122.059652,180.910660,167.135376,-3.656998,-17.642582,-25.636150,31.334431,9,-77,-78,-85,-85
37.410390,-122.059652,180.930695,167.155411,-3.259125,-17.609299,-25.376453,31.059196,9,-77,-78,-85,-85
37.410390,-122.059652,180.972473,167.197189,-3.342018,-17.825611,-25.977001,31.681636,11,-77,-78,-85,-85
37.410390,-122.059652,180.983536,167.208252,-3.491211,-17.343060,-26.058163,31.496002,11,-77,-78,-85,-85
37.410390,-122.059652,180.990906,167.215622,-3.342010,-17.492809,-25.782238,31.335143,11,-77,-78,-85,-85
37.410390,-122.059652,180.974228,167.198944,-3.889107,-17.975357,-25.343983,31.313832,11,-77,-78,-85,-85
37.410390,-122.059652,180.978699,167.203415,-3.192802,-17.808960,-26.252934,31.883688,11,-77,-78,-85,-85
37.410390,-122.059652,181.022018,167.246735,-3.209396,-17.692478,-26.009464,31.619871,11,-77,-78,-85,-85
37.410390,-122.059652,181.024994,167.249710,-3.574150,-17.492802,-25.749767,31.334058,11,-77,-78,-85,-85
37.410390,-122.059652,181.015137,167.239853,-3.391777,-17.742390,-25.668613,31.387486,11,-83,-92,-83,-83
37.410390,-122.059652,181.037766,167.262482,-3.159683,-17.609280,-25.506298,31.155121,11,-83,-92,-83,-83
37.410390,-122.059652,181.032379,167.257095,-3.590721,-17.675831,-25.668621,31.372064,11,-83,-92,-83,-83
37.410390,-122.059652,181.082352,167.307068,-2.844681,-17.958702,-25.457623,31.284145,11,-83,-92,-83,-83
37.410390,-122.059652,181.107086,167.331802,-3.574150,-17.625908,-25.100544,30.878544,11,-83,-92,-83,-83
37.410390,-122.059652,181.120148,167.344864,-3.209419,-17.492790,-25.197926,30.842074,11,-83,-92,-83,-83
37.410390,-122.059652,181.126358,167.351074,-3.342056,-17.426228,-25.197926,30.818472,11,-83,-92,-83,-83
37.410390,-122.059652,181.190979,167.415695,-2.877869,-18.058540,-25.847172,31.661796,11,-83,-92,-83,-83
37.410390,-122.059652,181.244400,167.469116,-2.911026,-17.625908,-25.717319,31.313371,11,-83,-92,-83,-83
37.410390,-122.059652,181.273514,167.498230,-3.375229,-17.725742,-25.360218,31.124504,11,-83,-92,-83,-83
37.410390,-122.059652,181.245178,167.469894,-3.607323,-17.526077,-25.327763,31.010832,11,-83,-92,-83,-83
37.410390,-122.059652,181.209381,167.434097,-3.773087,-17.792309,-25.262844,31.128985,11,-83,-92,-83,-83
37.410390,-122.059652,181.189209,167.413925,-3.640465,-17.692471,-25.262844,31.056204,11,-83,-92,-83,-83
37.410390,-122.059652,181.185715,167.410431,-3.690208,-17.975338,-25.733555,31.606111,11,-83,-92,-83,-83
37.410390,-122.059652,181.139877,167.364594,-3.855980,-17.742390,-25.181690,31.044782,11,-83,-92,-83,-83
37.410390,-122.059652,181.132553,167.357269,-3.491264,-17.642548,-25.766003,31.421892,11,-83,-92,-83,-83
37.410390,-122.059652,181.117996,167.342712,-3.623894,-17.742378,-25.733540,31.466485,11,-89,-79,-82,-82
37.410390,-122.059652,181.071228,167.295944,-3.922302,-17.675812,-25.473850,31.252773,11,-89,-79,-82,-82
37.410390,-122.059652,181.013275,167.237991,-3.955444,-18.075161,-24.954441,31.065755,11,-89,-79,-82,-82
37.410390,-122.059652,181.018295,167.243011,-3.424919,-18.041889,-25.538761,31.455813,11,-89,-79,-82,-82
37.410390,-122.059652,181.060532,167.285248,-3.424919,-18.108444,-25.993244,31.863687,11,-89,-79,-82,-82
37.410390,-122.059652,181.086365,167.311081,-3.259132,-17.842209,-25.376461,31.191844,11,-89,-79,-82,-82
37.410390,-122.059652,181.106461,167.331177,-3.275719,-17.759010,-25.522533,31.265196,11,-75,-87,-83,-83
37.410390,-122.059652,181.118027,167.342743,-3.623878,-17.942043,-25.473843,31.368233,11,-75,-87,-83,-83
37.410390,-122.059652,181.110931,167.335648,-3.690193,-17.509418,-25.149220,30.865523,11,-75,-87,-83,-83
37.410390,-122.059652,181.108017,167.332733,-3.474663,-17.592609,-25.230389,30.953929,11,-75,-87,-83,-83
37.410390,-122.059652,181.128769,167.353485,-3.524406,-17.875481,-25.571239,31.398130,11,-75,-87,-83,-83
37.410390,-122.059652,181.125854,167.350571,-3.839386,-17.759003,-25.425159,31.249989,11,-75,-87,-83,-83
37.410390,-122.059652,181.102997,167.327713,-3.590706,-17.575970,-25.895863,31.502438,11,-75,-87,-83,-83
37.410390,-122.059652,181.099319,167.324036,-3.424919,-17.509415,-25.993252,31.527112,11,-75,-87,-83,-83
37.410390,-122.059652,181.085724,167.310440,-3.723343,-17.709087,-25.603710,31.353230,11,-75,-87,-83,-83
