lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal,         snf0,snf1,snf2,snf3
37.410390,-122.059652,325.364990,311.589691,12.806931,11.363277,-28.063961,32.874419,6,-82,-76,-86,-86
37.410390,-122.059652,325.451019,311.675720,13.072266,12.028942,-28.258747,33.378681,6,-89,-78,-80,-80
37.410390,-122.059652,325.499969,311.724670,13.088844,11.346630,-28.307430,33.186962,6,-89,-78,-80,-80
37.410390,-122.059652,325.494354,311.719055,13.354202,11.513042,-28.274967,33.322044,6,-89,-78,-80,-80
37.410390,-122.059652,325.528778,311.753479,13.105453,11.762676,-28.193813,33.241609,6,-89,-78,-80,-80
37.410390,-122.059652,325.564270,311.788971,13.321045,11.746040,-28.469746,33.555121,6,-89,-78,-80,-80
37.410390,-122.059652,325.591888,311.816589,13.337646,11.529701,-27.901653,33.004986,6,-89,-78,-80,-80
37.410390,-122.059652,325.588470,311.813171,12.972824,11.529701,-28.161358,33.080058,6,-76,-83,-92,-92
37.410390,-122.059652,325.602600,311.827301,12.939674,11.429852,-28.096432,32.977055,6,-76,-83,-92,-92
37.410390,-122.059652,325.602600,311.827301,12.939674,11.429852,-28.096432,32.977055,6,-76,-83,-92,-92
37.410390,-122.059652,325.602600,311.827301,12.939674,11.429852,-28.096432,32.977055,6,-76,-83,-92,-92
37.410390,-122.059652,325.665802,311.890503,13.619591,11.446491,-28.502216,33.598984,6,-76,-83,-92,-92
37.410390,-122.059652,325.661041,311.885742,12.923111,11.379925,-28.015263,32.884106,6,-76,-83,-92,-92
37.410390,-122.059652,325.682251,311.906952,13.254784,11.779327,-28.599598,33.650837,6,-76,-83,-92,-92
37.410390,-122.059652,325.714996,311.939697,12.956299,11.479774,-28.891766,33.680633,6,-76,-83,-92,-92
37.410390,-122.059652,325.748932,311.973633,12.657814,11.479767,-28.177586,32.954235,6,-76,-83,-92,-92
37.410390,-122.059652,325.776215,312.000916,13.006058,11.596260,-28.161358,33.116353,6,-76,-83,-92,-92
37.410390,-122.059652,325.727112,311.951813,13.304550,10.864025,-27.934124,32.792581,6,-76,-83,-92,-92
37.410390,-122.059652,325.707123,311.931824,12.939735,11.529694,-28.388607,33.260842,6,-76,-83,-92,-92
37.410390,-122.059652,325.716644,311.941345,13.205063,11.529694,-28.226284,33.226956,6,-79,-88,-89,-89
37.410390,-122.059652,325.712219,311.936920,13.122154,11.779324,-28.404827,33.433181,6,-79,-88,-89,-89
37.410390,-122.059652,325.745331,311.970032,12.923157,11.779324,-28.924252,33.799005,6,-79,-88,-89,-89
37.410390,-122.059652,325.745270,311.969971,13.287979,11.379921,-28.859318,33.748085,6,-79,-88,-89,-89
37.410390,-122.059652,325.708893,311.933594,13.636215,11.596252,-28.356152,33.533428,6,-79,-88,-89,-89
37.410390,-122.059652,325.676880,311.901581,13.155319,11.280067,-28.339924,33.218273,6,-79,-88,-89,-89
37.410390,-122.059652,325.662781,311.887482,13.486977,11.513050,-28.307461,33.403012,6,-79,-88,-89,-89
37.410390,-122.059652,325.619843,311.844543,13.304565,10.897308,-28.193844,33.025076,6,-79,-88,-89,-89
37.410390,-122.059652,325.556549,311.781250,13.387489,11.113644,-28.664562,33.532001,6,-79,-88,-89,-89
37.410390,-122.059652,325.537079,311.761780,13.039261,11.363270,-28.388615,33.242438,6,-80,-82,-81,-81
37.410390,-122.059652,325.522125,311.746826,13.072426,11.030434,-28.583401,33.310202,6,-80,-82,-81,-81
37.410390,-122.059652,325.509491,311.734192,13.155357,11.379894,-28.307461,33.224656,6,-80,-82,-81,-81
37.410390,-122.059652,325.494995,311.719696,13.138794,11.329967,-28.161381,33.076569,6,-80,-82,-81,-81
37.410390,-122.059652,325.507568,311.732269,12.873459,11.196838,-28.291233,33.037691,6,-80,-82,-81,-81
37.410390,-122.059652,325.491730,311.716431,12.989548,11.047066,-28.242550,32.991024,6,-80,-82,-81,-81
37.410390,-122.059652,325.474304,311.699005,12.923218,11.180202,-28.664570,33.371605,6,-80,-82,-81,-81
37.410390,-122.059652,325.455383,311.680084,13.171974,11.196838,-28.226315,33.099772,6,-80,-82,-81,-81
37.410390,-122.059652,325.448578,311.673279,13.254898,11.546314,-28.145145,33.183714,6,-80,-82,-81,-81
37.410390,-122.059652,325.453003,311.677704,13.205162,11.596241,-28.615856,33.581488,6,-83,-87,-83,-83
37.410390,-122.059652,325.431183,311.655884,13.089073,11.047066,-28.599636,33.336177,4,-83,-87,-83,-83
37.410390,-122.059652,325.357971,311.582672,13.321243,10.847363,-28.112698,32.946086,4,-83,-87,-83,-83
37.410390,-122.059652,325.305908,311.530609,13.387589,11.246765,-27.852985,32.886259,4,-83,-87,-83,-83
37.410390,-122.059652,325.300171,311.524872,13.288101,11.213482,-28.080227,33.027488,4,-83,-87,-83,-83
37.410390,-122.059652,325.271118,311.495819,13.188599,11.080349,-28.502247,33.303023,4,-83,-87,-83,-83
37.410390,-122.059652,325.269348,311.494049,13.072525,11.163555,-28.648342,33.410229,4,-83,-87,-83,-83
37.410390,-122.059652,325.220398,311.445099,13.238358,10.963863,-29.200214,33.883815,4,-83,-87,-83,-83
37.410390,-122.059652,325.196442,311.421143,12.956459,11.280056,-28.567181,33.334566,4,-83,-87,-83,-83
37.410390,-122.059652,325.255188,311.479889,12.541885,11.596249,-28.226322,32.992380,4,-83,-87,-83,-83
37.410390,-122.059652,325.304443,311.529144,13.006210,11.296700,-27.999081,32.874389,4,-82,-78,-93,-93
37.410390,-122.059652,325.298462,311.523163,12.973061,11.063717,-27.869236,32.671095,4,-82,-78,-93,-93
37.410390,-122.059652,325.314484,311.539185,12.989647,11.479748,-28.469807,33.332348,4,-82,-78,-93,-93
37.410390,-122.059652,325.334473,311.559174,12.873581,11.263409,-28.323727,33.088169,4,-82,-78,-93,-93
37.410390,-122.059652,325.344391,311.569092,13.022827,11.446468,-28.502270,33.361580,4,-82,-78,-93,-93
37.410390,-122.059652,325.361298,311.585999,12.707764,11.230133,-28.421108,33.096262,4,-82,-78,-93,-93
37.410390,-122.059652,325.410065,311.634766,12.608261,11.363270,-27.966633,32.714289,4,-82,-78,-93,-93
37.410390,-122.059652,325.426239,311.650940,12.840416,11.063721,-28.128948,32.840827,4,-82,-78,-93,-93
37.410390,-122.059652,325.415833,311.640533,13.205238,11.329987,-27.934170,32.909949,4,-82,-78,-93,-93
37.410390,-122.059652,325.429260,311.653961,13.221840,11.746033,-27.853016,32.993588,4,-82,-78,-93,-93
37.410390,-122.059652,325.447754,311.672455,13.304764,11.662823,-28.583431,33.616227,4,-83,-97,-79,-79
37.410390,-122.059652,325.423889,311.648590,13.536942,11.329994,-28.615902,33.622721,6,-83,-97,-79,-79
37.410390,-122.059652,325.379913,311.604614,13.470604,10.864025,-28.421108,33.275270,6,-83,-97,-79,-79
37.410390,-122.059652,325.303101,311.527802,13.553513,11.113647,-28.404881,33.377359,6,-83,-97,-79,-79
37.410390,-122.059652,325.257965,311.482666,13.437439,11.063721,-28.291264,33.216958,6,-83,-97,-79,-79
37.410390,-122.059652,325.199585,311.424286,13.205284,10.830746,-28.356197,33.102243,6,-83,-97,-79,-79
37.410390,-122.059652,325.180481,311.405182,13.288193,11.280071,-28.307499,33.243504,6,-83,-97,-79,-79
37.410390,-122.059652,325.223145,311.447845,12.923378,11.479767,-28.307499,33.167955,6,-83,-97,-79,-79
37.410390,-122.059652,325.238403,311.463104,12.923378,11.313354,-28.632122,33.388682,6,-83,-97,-79,-79
37.410390,-122.059652,325.251984,311.476685,13.155540,11.413197,-28.632122,33.513098,6,-83,-97,-79,-79
37.410390,-122.059652,325.264008,311.488708,13.022903,11.280067,-27.885487,32.778595,6,-83,-97,-79,-79
37.410390,-122.059652,325.290466,311.515167,12.691246,11.146938,-28.307491,32.964163,6,-83,-97,-79,-79
37.410390,-122.059652,325.299927,311.524628,12.873672,11.130291,-28.356190,33.070959,6,-83,-97,-79,-79
37.410390,-122.059652,325.294647,311.519348,12.691261,11.180225,-28.339962,33.003318,6,-83,-73,-82,-82
37.410390,-122.059652,325.295929,311.520630,13.271683,11.163586,-28.583431,33.433153,6,-83,-73,-82,-82
37.410390,-122.059652,325.284576,311.509277,13.022934,11.280079,-28.859356,33.611001,6,-83,-73,-82,-82
37.410390,-122.059652,325.291840,311.516541,13.221947,11.413208,-28.664577,33.566936,6,-83,-73,-82,-82
37.410390,-122.059652,325.282959,311.507660,12.873703,11.329998,-28.648350,33.389056,6,-83,-73,-82,-82
37.410390,-122.059652,325.275238,311.499939,13.338028,11.130299,-28.323727,33.226797,6,-83,-73,-82,-82
37.410390,-122.059652,325.260956,311.485657,13.321449,11.546337,-28.177639,33.237904,6,-83,-73,-82,-82
37.410390,-122.059652,325.257965,311.482666,13.205360,11.296711,-28.356182,33.257635,6,-83,-73,-82,-82
37.410390,-122.059652,325.231903,311.456604,13.420944,11.146931,-28.275021,33.224277,4,-83,-73,-82,-82
37.410390,-122.059652,325.204956,311.429657,13.139053,10.963867,-28.291256,33.064124,4,-84,-85,-82,-82
37.410390,-122.059652,325.212219,311.436920,12.807388,11.329987,-28.161404,32.946357,4,-84,-85,-82,-82
37.410390,-122.059652,325.258087,311.482788,13.205399,11.496407,-28.713276,33.630375,4,-84,-85,-82,-82
37.410390,-122.059652,325.200592,311.425293,13.122498,10.714245,-28.242558,32.933828,4,-84,-85,-82,-82
37.410390,-122.059652,325.195404,311.420105,12.956665,11.180206,-28.437336,33.189671,4,-84,-85,-82,-82
37.410390,-122.059652,325.208466,311.433167,13.387817,11.313343,-28.534725,33.488146,4,-84,-85,-82,-82
37.410390,-122.059652,325.185242,311.409943,13.139084,11.196857,-28.323711,33.169832,4,-84,-85,-82,-82
37.410390,-122.059652,325.198181,311.422882,12.923508,11.379921,-28.112698,32.967308,4,-84,-85,-82,-82
37.410390,-122.059652,325.232208,311.456909,12.890343,11.446491,-27.820530,32.728657,4,-84,-85,-82,-82
37.410390,-122.059652,325.265350,311.490051,13.105934,11.529694,-28.323696,33.270574,4,-84,-85,-82,-82
37.410390,-122.059652,325.238403,311.463104,13.006447,10.830750,-28.453556,33.107063,4,-84,-85,-82,-82
37.410390,-122.059652,325.214752,311.439453,13.205460,11.296719,-28.356167,33.257664,4,-84,-85,-82,-82
37.410390,-122.059652,325.211975,311.436676,13.470787,11.396572,-28.680805,33.673915,4,-79,-79,-85,-85
37.410390,-122.059652,325.171539,311.396240,13.155724,10.913952,-28.372395,33.123710,4,-79,-79,-85,-85
37.410390,-122.059652,325.157440,311.382141,13.222061,11.180225,-28.145153,33.044969,4,-79,-79,-85,-85
37.410390,-122.059652,325.137207,311.361908,13.205482,11.030453,-28.096462,32.946424,4,-79,-79,-85,-85
37.410390,-122.059652,325.121582,311.346283,13.421066,11.379921,-28.177616,33.220561,4,-79,-79,-85,-85
37.410390,-122.059652,325.118195,311.342896,13.072838,11.363281,-28.486019,33.338814,4,-79,-79,-85,-85
37.410390,-122.059652,325.171265,311.395966,13.039673,11.529701,-28.453548,33.355232,4,-79,-79,-85,-85
37.410390,-122.059652,325.154083,311.378784,13.719589,11.113659,-28.599636,33.610709,4,-79,-79,-85,-85
37.410390,-122.059652,325.094086,311.318787,13.470848,11.063740,-28.291225,33.230461,4,-79,-79,-85,-85
37.410390,-122.059652,325.040497,311.265198,13.719589,11.047096,-28.859325,33.810148,4,-86,-87,-87,-87
37.410390,-122.059652,324.993225,311.217926,13.885422,11.413208,-28.339931,33.559171,4,-86,-87,-87,-87
37.410390,-122.059652,324.983795,311.208496,13.271866,11.263428,-28.583401,33.466670,4,-86,-87,-87,-87
37.410390,-122.059652,325.013916,311.238617,12.641708,11.196869,-27.836758,32.558681,4,-86,-87,-87,-87
37.410390,-122.059652,325.039917,311.264618,13.089478,11.047096,-28.210079,33.002747,4,-86,-87,-87,-87
