lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal,         snf0,snf1,snf2,snf3
37.410459,-122.059551,180.235916,166.460632,-4.251137,-19.808830,-22.578796,30.335853,6,-86,-85,-85,-85
37.410459,-122.059551,180.262497,166.487213,-3.853188,-19.609142,-22.059364,29.765434,6,-86,-85,-85,-85
37.410459,-122.059551,180.309143,166.533859,-3.902931,-19.559219,-22.108055,29.775192,6,-86,-85,-85,-85
37.410459,-122.059551,180.328522,166.553238,-4.267708,-20.025158,-22.075592,30.109003,6,-86,-85,-85,-85
37.410459,-122.059551,180.320908,166.545624,-4.483261,-19.975235,-22.156754,30.166726,6,-86,-85,-85,-85
37.410459,-122.059551,180.333069,166.557785,-4.101898,-19.792187,-21.913269,29.811870,6,-86,-85,-85,-85
37.410459,-122.059551,180.340912,166.565628,-4.151634,-19.476013,-22.254150,29.862993,6,-86,-87,-81,-81
37.410459,-122.059551,180.328537,166.553253,-4.599319,-19.592495,-22.367767,30.088812,6,-86,-87,-81,-81
37.410459,-122.059551,180.339172,166.563889,-4.035568,-19.559219,-22.497635,30.083092,6,-86,-87,-81,-81
37.410459,-122.059551,180.369308,166.594025,-4.234535,-19.692341,-22.465164,30.172888,6,-86,-87,-81,-81
37.410459,-122.059551,180.375717,166.600433,-4.217941,-19.276329,-22.448936,29.888503,6,-86,-87,-81,-81
37.410459,-122.059551,180.387711,166.612427,-4.184776,-19.342892,-22.578781,30.024343,6,-86,-73,-88,-88
37.410478,-122.059497,180.381729,166.606445,-4.532967,-19.659058,-22.530083,30.242866,6,-86,-73,-88,-88
37.410478,-122.059497,180.347305,166.572021,-4.582718,-19.675701,-21.702248,29.649993,8,-86,-73,-88,-88
37.410478,-122.059497,180.326477,166.551193,-4.499832,-19.991875,-22.302834,30.287620,8,-86,-73,-88,-88
37.410478,-122.059497,180.315826,166.540543,-4.350594,-19.542572,-22.351532,30.007179,8,-86,-73,-88,-88
37.410478,-122.059497,180.336243,166.560959,-4.184776,-19.775547,-21.994438,29.872059,8,-86,-73,-88,-88
37.410478,-122.059497,180.361145,166.585861,-4.135040,-19.559219,-22.108055,29.806505,8,-86,-73,-88,-88
37.410478,-122.059497,180.404510,166.629227,-4.151619,-19.775543,-22.416451,30.179551,8,-86,-73,-88,-88
37.410478,-122.059497,180.402283,166.626999,-4.466644,-19.659065,-22.205444,29.991857,8,-86,-73,-88,-88
