lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal,         snf0,snf1,snf2,snf3
37.410390,-122.059652,165.641037,151.865753,-7.155182,-15.296322,-26.074406,31.065233,8,-84,-78,-86,-86
37.410390,-122.059652,165.620911,151.845627,-7.320969,-14.863682,-25.977016,30.811216,8,-84,-78,-86,-86
37.410390,-122.059652,165.647308,151.872025,-6.956230,-14.996799,-26.204250,30.983155,8,-84,-78,-86,-86
37.410390,-122.059652,165.705795,151.930511,-6.939644,-15.346226,-26.252949,31.191066,8,-84,-78,-86,-86
37.410390,-122.059652,165.787384,152.012100,-6.674385,-15.246387,-26.350338,31.166329,8,-84,-78,-86,-86
37.410390,-122.059652,165.836670,152.061386,-6.939644,-14.813759,-26.090641,30.794929,8,-84,-78,-86,-86
37.410390,-122.059652,165.868195,152.092911,-6.972801,-15.179832,-25.863400,30.789003,8,-84,-94,-79,-79
37.410390,-122.059652,165.961380,152.186096,-6.525177,-14.863682,-26.399036,30.990581,8,-84,-94,-79,-79
37.410390,-122.059652,166.036942,152.261658,-6.989372,-15.562553,-26.334103,31.377211,8,-84,-94,-79,-79
37.410390,-122.059652,166.127304,152.352020,-6.873329,-15.346233,-26.545094,31.422787,8,-84,-94,-79,-79
37.410390,-122.059652,166.202148,152.426865,-6.773849,-15.279671,-26.220478,31.094483,8,-84,-94,-79,-79
37.410390,-122.059652,166.285599,152.510315,-6.856743,-15.030090,-25.944546,30.757731,8,-84,-94,-79,-79
37.410390,-122.059652,166.343124,152.567841,-6.873329,-15.446083,-26.058163,31.062067,8,-84,-94,-79,-79
37.410390,-122.059652,166.373337,152.598053,-7.470146,-15.379517,-26.610020,31.629508,8,-84,-94,-79,-79
37.410390,-122.059652,166.408875,152.633591,-7.121994,-15.129929,-26.236706,31.112735,8,-84,-94,-79,-79
37.410390,-122.059652,166.424255,152.648972,-7.287781,-15.462715,-26.041935,31.151078,8,-84,-94,-79,-79
37.410390,-122.059652,166.465302,152.690018,-6.923058,-14.996811,-26.171780,30.948265,8,-90,-95,-78,-78
37.410390,-122.059652,166.493546,152.718262,-7.022530,-15.163204,-26.366543,31.215914,8,-90,-95,-78,-78
37.410390,-122.059652,166.556488,152.781204,-6.840157,-15.046730,-25.993229,30.803243,8,-90,-95,-78,-78
37.410390,-122.059652,166.612030,152.836746,-6.757271,-15.063366,-25.814678,30.642508,8,-90,-95,-78,-78
37.410390,-122.059652,166.710678,152.935394,-6.608063,-15.080013,-25.798443,30.604460,8,-90,-95,-78,-78
37.410390,-122.059652,166.808243,153.032959,-6.674385,-15.346245,-25.701061,30.669190,8,-90,-95,-78,-78
37.410390,-122.059652,166.878937,153.103653,-6.873329,-15.279682,-26.025677,30.952337,8,-90,-95,-78,-78
37.410390,-122.059652,166.916977,153.141693,-6.856743,-14.896973,-26.463917,31.133159,8,-90,-95,-78,-78
37.410390,-122.059652,166.933212,153.157928,-6.939636,-14.980171,-26.285374,31.040054,8,-90,-95,-78,-78
37.410390,-122.059652,166.942032,153.166748,-7.105408,-15.246403,-26.317837,31.234086,8,-90,-95,-78,-78
37.410390,-122.059652,166.948242,153.172958,-7.088837,-14.863689,-26.009449,30.784287,8,-76,-84,-84,-84
37.410390,-122.059652,166.953110,153.177826,-7.138565,-15.213116,-25.733524,30.734545,8,-76,-84,-84,-84
37.410390,-122.059652,166.996231,153.220947,-6.989365,-15.429432,-26.431454,31.393317,8,-76,-84,-84,-84
37.410390,-122.059652,167.036545,153.261261,-7.005936,-15.179836,-25.733517,30.687529,8,-76,-84,-84,-84
37.410390,-122.059652,167.071198,153.295914,-7.138565,-15.179836,-26.220448,31.127133,8,-76,-84,-84,-84
37.410390,-122.059652,167.067474,153.292191,-7.387245,-15.163193,-26.171764,31.136073,8,-76,-84,-84,-84
37.410390,-122.059652,167.089783,153.314499,-6.773842,-15.346233,-26.058155,30.990632,8,-76,-84,-84,-84
37.410390,-122.059652,167.195450,153.420166,-6.409119,-15.446075,-26.058163,30.962653,8,-76,-84,-84,-84
37.410390,-122.059652,167.227371,153.452087,-7.055695,-15.229755,-26.204227,31.118962,8,-76,-84,-84,-84
37.410390,-122.059652,167.261002,153.485718,-6.906471,-15.346241,-26.350315,31.265725,8,-76,-84,-84,-84
37.410390,-122.059652,167.268387,153.493103,-7.287781,-15.362877,-26.463932,31.455833,8,-78,-88,-84,-84
37.410390,-122.059652,167.268631,153.493347,-7.221466,-15.362885,-25.522533,30.652365,8,-78,-88,-84,-84
37.410390,-122.059652,167.277298,153.502014,-7.088837,-15.329605,-23.704655,29.105997,8,-78,-88,-84,-84
37.410390,-122.059652,167.285889,153.510605,-7.122009,-15.229763,-23.672199,29.035181,8,-78,-88,-84,-84
37.410390,-122.059652,167.294998,153.519714,-6.873329,-14.946892,-23.785809,28.920873,8,-78,-88,-84,-84
37.410390,-122.059652,167.369003,153.593719,-6.690964,-15.196484,-24.743450,29.798329,8,-78,-88,-84,-84
