lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal,         snf0,snf1,snf2,snf3
37.410390,-122.059652,326.675232,312.899933,12.841698,11.330181,-27.349590,32.268906,11,-85,-77,-83,-83
37.410390,-122.059652,326.656647,312.881348,13.173378,11.163776,-27.836544,32.757304,11,-85,-77,-83,-83
37.410390,-122.059652,326.652191,312.876892,12.874878,11.263622,-28.258556,33.032979,11,-85,-77,-83,-83
37.410390,-122.059652,326.654419,312.879120,12.990967,11.513245,-27.593067,32.599039,11,-85,-77,-83,-83
37.410390,-122.059652,326.672394,312.897095,13.073891,11.596447,-27.349590,32.456190,11,-85,-77,-83,-83
37.410390,-122.059652,326.690857,312.915558,12.775391,11.396755,-27.024967,31.991335,11,-85,-77,-83,-83
37.410390,-122.059652,326.653717,312.878418,13.107056,11.097206,-26.992512,31.992790,11,-85,-77,-83,-83
37.410390,-122.059652,326.654297,312.878998,13.024155,11.679665,-27.008739,32.179422,11,-82,-81,-74,-74
37.410390,-122.059652,326.677277,312.901978,12.659340,11.579815,-27.398296,32.326733,11,-82,-81,-74,-74
37.410390,-122.059652,326.654755,312.879456,13.206604,11.197060,-27.836552,32.782040,9,-82,-81,-74,-74
37.410390,-122.059652,326.631348,312.856049,13.107132,11.663033,-27.544376,32.657555,9,-82,-81,-74,-74
37.410390,-122.059652,326.623993,312.848694,12.609642,10.897518,-27.869007,32.472150,9,-82,-81,-74,-74
37.410390,-122.059652,326.599579,312.824280,12.874962,11.163784,-27.739155,32.555421,9,-82,-81,-74,-74
37.410390,-122.059652,326.577026,312.801727,13.206642,11.596466,-27.836544,32.920611,9,-82,-81,-74,-74
37.410390,-122.059652,326.550873,312.775574,13.223228,11.380127,-27.560604,32.618215,9,-81,-75,-82,-82
37.410390,-122.059652,326.516876,312.741577,13.024254,11.246998,-27.625538,32.546835,9,-81,-75,-82,-82
37.410390,-122.059652,326.503479,312.728180,13.057434,11.679676,-27.787846,32.849289,9,-81,-75,-82,-82
37.410390,-122.059652,326.511688,312.736389,12.941360,11.363491,-27.674221,32.595556,9,-81,-75,-82,-82
37.410390,-122.059652,326.533295,312.757996,12.659447,11.712963,-27.365833,32.347240,9,-81,-75,-82,-82
37.410390,-122.059652,326.528229,312.752930,13.123779,11.479980,-27.235981,32.339174,9,-81,-75,-82,-82
37.410390,-122.059652,326.500702,312.725403,13.007690,11.396767,-27.349606,32.358727,9,-81,-75,-82,-82
37.410390,-122.059652,326.434998,312.659698,12.875023,11.163784,-27.349606,32.224171,9,-81,-75,-82,-82
37.410390,-122.059652,326.423401,312.648102,13.040855,11.596462,-27.284679,32.388201,9,-81,-75,-82,-82
37.410390,-122.059652,326.395081,312.619781,13.256447,11.579823,-27.690464,32.811392,9,-81,-75,-82,-82
37.410390,-122.059652,326.348724,312.573425,12.941383,11.163784,-27.933941,32.747741,9,-79,-76,-82,-82
37.410390,-122.059652,326.327179,312.551880,12.792137,11.513252,-27.690472,32.603006,9,-79,-76,-82,-82
37.410390,-122.059652,326.298218,312.522919,13.389122,11.313545,-27.333378,32.471194,9,-79,-76,-82,-82
37.410390,-122.059652,326.252991,312.477692,13.289635,11.313538,-27.398296,32.485030,9,-79,-76,-82,-82
37.410390,-122.059652,326.226044,312.450745,13.040894,11.230335,-27.154835,32.149189,9,-79,-76,-82,-82
37.410390,-122.059652,326.219116,312.443817,12.875061,11.563171,-27.674221,32.639495,9,-79,-76,-82,-82
37.410390,-122.059652,326.181061,312.405762,13.438881,11.330189,-27.414524,32.565823,9,-79,-76,-82,-82
37.410390,-122.059652,326.123474,312.348175,13.090637,11.113842,-27.560604,32.472591,9,-79,-76,-82,-82
37.410390,-122.059652,326.098907,312.323608,12.941383,11.396748,-26.830189,31.893954,9,-79,-76,-82,-82
37.410390,-122.059652,326.117249,312.341949,12.676048,11.363472,-27.024967,31.939937,9,-79,-76,-82,-82
37.410390,-122.059652,326.128937,312.353638,12.676048,11.430035,-27.284672,32.183555,9,-74,-78,-86,-86
37.410390,-122.059652,326.132538,312.357239,12.725815,11.180408,-27.300900,32.129224,9,-74,-78,-86,-86
37.410390,-122.059652,326.107697,312.332397,13.040894,11.263611,-27.317135,32.297983,9,-74,-78,-86,-86
37.410390,-122.059652,326.124725,312.349426,12.841896,11.896004,-27.414516,32.526680,9,-74,-78,-86,-86
37.410390,-122.059652,326.131500,312.356201,13.057457,11.446674,-27.463215,32.492333,9,-74,-78,-86,-86
37.410390,-122.059652,326.108978,312.333679,12.875046,11.296902,-27.609303,32.490928,9,-74,-78,-86,-86
37.410390,-122.059652,326.066620,312.291321,13.472031,11.230335,-27.479450,32.599635,9,-74,-78,-86,-86
37.410390,-122.059652,326.020691,312.245392,13.306213,11.363472,-27.771610,32.824475,9,-74,-78,-86,-86
37.410390,-122.059652,325.982849,312.207550,13.505211,11.263618,-27.771610,32.871297,9,-74,-78,-86,-86
37.410390,-122.059652,325.896240,312.120941,13.289650,10.980721,-27.560604,32.508121,9,-74,-78,-86,-86
37.410390,-122.059652,325.836639,312.061340,13.289658,11.113850,-27.722919,32.690869,9,-74,-78,-86,-86
37.410390,-122.059652,325.810669,312.035370,13.007751,11.330189,-27.576832,32.527779,9,-74,-78,-86,-86
37.410390,-122.059652,325.793640,312.018341,13.074097,11.263622,-27.641758,32.586316,9,-74,-78,-86,-86
37.410390,-122.059652,325.778259,312.002960,12.659523,10.681164,-27.235981,31.877099,9,-83,-82,-87,-87
37.410390,-122.059652,325.803680,312.028381,12.725853,11.446682,-27.365826,32.277891,9,-83,-82,-87,-87
