lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal,         snf0,snf1,snf2,snf3
37.410390,-122.059652,154.943146,141.167862,-12.344284,-15.912098,-18.559597,27.386764,8,-88,-87,-81,-81
37.410390,-122.059652,154.906937,141.131653,-13.339020,-15.912098,-18.981602,28.132286,8,-88,-87,-81,-81
37.410390,-122.059652,154.824966,141.049683,-13.206398,-15.679146,-19.468540,28.271339,8,-86,-82,-94,-94
37.410390,-122.059652,154.788605,141.013321,-13.106903,-16.011940,-18.916676,28.035937,8,-86,-82,-94,-94
37.410390,-122.059652,154.742813,140.967529,-12.858231,-15.762341,-18.543365,27.525295,8,-86,-82,-94,-94
37.410390,-122.059652,154.688950,140.913666,-13.206383,-15.778988,-18.559597,27.709992,8,-86,-82,-94,-94
37.410390,-122.059652,154.639114,140.863831,-12.974281,-15.446190,-18.949139,27.676463,8,-86,-82,-94,-94
37.410390,-122.059652,154.606445,140.831161,-12.874802,-16.045212,-19.014072,28.013288,8,-86,-82,-94,-94
37.410390,-122.059652,154.581009,140.805725,-13.140068,-15.546028,-19.436085,28.144303,8,-86,-82,-94,-94
37.410390,-122.059652,154.540405,140.765121,-12.758766,-15.962021,-18.900455,27.835219,8,-86,-82,-94,-94
37.410390,-122.059652,154.552261,140.776978,-12.609550,-16.178333,-18.624519,27.705811,8,-86,-82,-94,-94
37.410390,-122.059652,154.560226,140.784943,-13.421921,-16.427925,-18.738132,28.304457,8,-86,-82,-94,-94
37.410390,-122.059652,154.545837,140.770554,-12.808510,-16.045212,-18.884212,27.894806,8,-86,-82,-94,-94
37.410390,-122.059652,154.552109,140.776825,-12.692459,-15.862171,-18.835514,27.703494,8,-86,-82,-94,-94
37.410390,-122.059652,154.539505,140.764221,-12.891418,-15.729057,-19.322453,28.052613,8,-86,-82,-94,-94
37.410390,-122.059652,154.506989,140.731705,-13.156677,-16.194962,-19.192593,28.350142,8,-86,-82,-94,-94
37.410390,-122.059652,154.490402,140.715118,-13.223007,-15.995289,-18.835506,28.026300,8,-88,-88,-81,-81
37.410390,-122.059652,154.434006,140.658722,-13.355652,-16.028572,-19.127674,28.304708,8,-88,-88,-81,-81
37.410390,-122.059652,154.395859,140.620575,-13.057236,-15.828899,-18.932896,27.919527,8,-88,-88,-81,-81
37.410390,-122.059652,154.364899,140.589615,-12.775391,-15.679146,-19.533466,28.117655,8,-88,-88,-81,-81
37.410390,-122.059652,154.355927,140.580643,-12.891449,-15.928745,-19.484776,28.276684,8,-88,-88,-81,-81
37.410390,-122.059652,154.354065,140.578781,-13.024078,-16.128414,-19.419857,28.405690,8,-88,-88,-81,-81
37.410390,-122.059652,154.320160,140.544876,-13.106979,-16.011944,-19.111454,28.167764,8,-88,-88,-81,-81
37.410390,-122.059652,154.323059,140.547775,-13.106979,-16.078491,-18.299900,27.662197,8,-88,-88,-81,-81
37.410390,-122.059652,154.314575,140.539291,-12.908043,-16.045219,-18.299900,27.549101,8,-88,-88,-81,-81
37.410390,-122.059652,154.306122,140.530838,-12.891464,-15.496109,-18.575832,27.411326,8,-88,-86,-86,-86
37.410390,-122.059652,154.266113,140.490829,-12.692520,-15.729065,-18.965382,27.716227,8,-88,-86,-86,-86
37.410390,-122.059652,154.274094,140.498810,-12.692520,-15.828907,-18.705677,27.596317,8,-88,-86,-86,-86
37.410390,-122.059652,154.265854,140.490570,-13.024101,-15.895462,-18.835522,27.875972,8,-88,-86,-86,-86
37.410390,-122.059652,154.298172,140.522888,-12.559906,-16.294811,-18.803059,27.871619,8,-88,-86,-86,-86
37.410390,-122.059652,154.309509,140.534225,-13.024117,-15.995289,-19.095219,28.108793,8,-88,-86,-86,-86
37.410390,-122.059652,154.278564,140.503281,-13.256233,-15.762337,-19.225063,28.174138,8,-88,-86,-86,-86
37.410390,-122.059652,154.225357,140.450073,-13.107025,-15.645859,-18.981594,27.872709,8,-88,-86,-86,-86
37.410390,-122.059652,154.207825,140.432541,-12.692558,-15.529385,-19.030293,27.648053,8,-88,-86,-86,-86
37.410390,-122.059652,154.193130,140.417847,-13.123619,-15.762329,-18.997837,27.957078,8,-79,-82,-82,-82
37.410390,-122.059652,154.188324,140.413040,-12.957825,-15.895443,-18.932896,27.911017,8,-79,-82,-82,-82
37.410390,-122.059652,154.209152,140.433868,-12.642830,-16.011929,-18.754356,27.711891,8,-79,-82,-82,-82
37.410390,-122.059652,154.215836,140.440552,-12.841774,-15.912086,-19.241299,28.077272,8,-79,-82,-82,-82
37.410390,-122.059652,154.191071,140.415787,-12.825211,-15.562660,-18.900448,27.638910,8,-79,-82,-82,-82
37.410390,-122.059652,154.175827,140.400543,-13.007599,-16.045204,-19.273762,28.251090,8,-79,-82,-82,-82
37.410390,-122.059652,154.162003,140.386719,-13.272858,-16.078487,-19.014065,28.217391,8,-79,-82,-82,-82
37.410390,-122.059652,154.158768,140.383484,-12.692581,-15.795616,-19.160152,27.887534,8,-79,-82,-82,-82
37.410390,-122.059652,154.159363,140.384079,-12.659424,-15.529385,-19.322453,27.834870,8,-79,-82,-82,-82
37.410390,-122.059652,154.188660,140.413376,-12.228386,-15.862179,-19.192600,27.739828,8,-79,-82,-82,-82
