lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal,         snf0,snf1,snf2,snf3
37.410390,-122.059652,324.570770,310.795471,10.634155,9.480835,-18.516670,23.363188,6,-81,-94,-83,-83
37.410390,-122.059652,324.557922,310.782623,11.015518,9.364372,-18.467976,23.454194,4,-84,-82,-83,-83
37.410390,-122.059652,324.522552,310.747253,11.214485,9.697166,-18.987347,24.089812,4,-84,-82,-83,-83
37.410390,-122.059652,324.414490,310.639191,11.413452,9.131439,-19.084736,24.039077,4,-84,-82,-83,-83
37.410390,-122.059652,324.305176,310.529877,11.181313,9.064888,-18.922428,23.775034,4,-84,-82,-83,-83
37.410390,-122.059652,324.223328,310.448029,11.297379,9.247910,-18.873730,23.861523,4,-84,-82,-83,-83
37.410390,-122.059652,324.137726,310.362427,11.413437,9.364380,-18.695210,23.821608,4,-84,-82,-83,-83
37.410390,-122.059652,324.080963,310.305664,11.363678,9.347733,-18.743893,23.829536,4,-84,-82,-83,-83
37.410390,-122.059652,324.055145,310.279846,11.313942,9.796982,-18.792583,24.023891,4,-84,-82,-83,-83
37.410390,-122.059652,323.996887,310.221588,11.065201,9.014969,-18.581589,23.430403,4,-84,-82,-83,-83
37.410390,-122.059652,323.904480,310.129181,10.799889,8.881859,-19.003567,23.593655,4,-79,-91,-78,-78
37.410390,-122.059652,323.912689,310.137390,11.032021,9.846916,-19.036037,24.104729,4,-79,-91,-78,-78
37.410390,-122.059652,323.912262,310.136963,11.098343,9.713799,-18.841282,23.927495,4,-79,-91,-78,-78
37.410390,-122.059652,323.868866,310.093567,11.131516,9.247917,-18.938648,23.834995,4,-79,-91,-78,-78
37.410390,-122.059652,323.860291,310.084991,10.882782,9.497498,-18.922421,23.805365,4,-79,-91,-78,-78
37.410390,-122.059652,323.781891,310.006592,11.463120,8.915138,-19.068485,23.968520,4,-79,-91,-78,-78
37.410390,-122.059652,323.699249,309.923950,11.264153,9.347748,-18.711411,23.756650,4,-79,-91,-78,-78
37.410390,-122.059652,323.713928,309.938629,11.048584,9.863564,-18.857487,23.978447,4,-79,-91,-78,-78
37.410390,-122.059652,323.710754,309.935455,11.230980,9.281197,-18.841251,23.817394,4,-79,-91,-78,-78
37.410390,-122.059652,323.656372,309.881073,11.230965,9.281197,-18.808781,23.791709,4,-79,-91,-78,-78
37.410390,-122.059652,323.604401,309.829102,11.363617,9.381035,-18.971096,24.021617,4,-79,-91,-78,-78
37.410390,-122.059652,323.596619,309.821320,11.081718,9.564072,-18.825016,23.846534,4,-79,-91,-78,-78
37.410390,-122.059652,323.628021,309.852722,11.081718,9.331123,-18.727634,23.676964,4,-92,-80,-91,-91
37.410390,-122.059652,323.584015,309.808716,11.264114,9.281212,-18.938625,23.910096,4,-92,-80,-91,-91
37.410390,-122.059652,323.570160,309.794861,11.148041,9.597343,-18.954861,23.993219,4,-92,-80,-91,-91
37.410390,-122.059652,323.574158,309.798859,10.882721,9.397667,-18.954853,23.791516,4,-92,-80,-91,-91
37.410390,-122.059652,323.572876,309.797577,10.783218,9.198006,-18.857471,23.589941,4,-92,-80,-91,-91
37.410390,-122.059652,323.549835,309.774536,11.081680,9.198006,-19.052235,23.882935,4,-92,-80,-91,-91
37.410390,-122.059652,323.512238,309.736938,11.264069,9.181358,-18.841244,23.794307,4,-92,-80,-91,-91
37.410390,-122.059652,323.474548,309.699249,11.098251,9.480858,-19.165859,24.091243,4,-92,-80,-91,-91
37.410390,-122.059652,323.514801,309.739502,10.816368,9.763725,-19.084705,24.011458,4,-92,-80,-91,-91
37.410390,-122.059652,323.542450,309.767151,11.330391,9.913475,-18.711403,24.016064,4,-80,-83,-76,-76
37.410390,-122.059652,323.574524,309.799225,11.264053,9.780365,-18.808781,24.006346,4,-80,-83,-76,-76
37.410390,-122.059652,323.594879,309.819580,11.015320,9.730453,-18.857479,23.908649,4,-80,-83,-76,-76
37.410390,-122.059652,323.612579,309.837280,10.965584,9.181358,-18.581558,23.448149,4,-80,-83,-76,-76
37.410390,-122.059652,323.590149,309.814850,11.181152,9.397659,-18.792545,23.801133,4,-80,-83,-76,-76
37.410390,-122.059652,323.580719,309.805420,10.915855,9.197990,-18.695168,23.521654,4,-80,-83,-76,-76
37.410390,-122.059652,323.540955,309.765656,11.197731,9.247917,-19.035999,23.943317,4,-80,-83,-76,-76
37.410390,-122.059652,323.517883,309.742584,11.579102,9.663887,-19.149616,24.375687,4,-80,-83,-76,-76
37.410390,-122.059652,323.503357,309.728058,11.247467,9.397675,-19.084705,24.063412,4,-80,-83,-76,-76
37.410390,-122.059652,323.454987,309.679688,11.280640,9.297844,-18.825016,23.834512,4,-80,-83,-76,-76
37.410390,-122.059652,323.429474,309.654175,10.750038,9.131447,-18.760098,23.471001,1,-80,-83,-76,-76
37.410390,-122.059652,323.417053,309.641754,10.949005,9.430946,-18.662708,23.603393,1,-80,-83,-76,-76
37.410390,-122.059652,323.429962,309.654663,10.949005,9.464218,-18.662708,23.616706,1,-80,-83,-76,-76
37.410390,-122.059652,323.413544,309.638245,10.882683,8.998329,-18.727642,23.454792,1,-86,-84,-80,-80
37.410390,-122.059652,323.390717,309.615417,11.230904,9.514130,-18.906170,23.960282,1,-86,-84,-80,-80
37.410390,-122.059652,323.410034,309.634735,10.982162,9.597336,-18.467945,23.532568,1,-86,-84,-80,-80
