lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal,         snf0,snf1,snf2,snf3
37.410460,-122.059753,149.697845,135.918747,-12.554073,-11.610283,-29.777348,34.337936,0,-88,-80,-81,-81
37.410460,-122.059753,149.656479,135.877380,-12.205883,-11.859867,-29.826046,34.339963,0,-88,-82,-87,-87
37.410460,-122.059753,149.632477,135.853378,-12.371696,-11.793304,-29.923435,34.460889,0,-88,-82,-87,-87
37.410460,-122.059753,149.627487,135.848389,-11.774799,-11.593636,-29.858517,34.126080,0,-88,-82,-87,-87
37.410460,-122.059753,149.582672,135.803574,-12.139576,-11.294132,-29.631279,33.954962,0,-88,-82,-87,-87
37.410460,-122.059753,149.552750,135.773651,-12.255642,-11.743385,-29.907211,34.388212,0,-88,-82,-87,-87
37.410460,-122.059753,149.561951,135.782852,-11.874290,-11.959705,-29.890987,34.314785,0,-88,-82,-87,-87
37.410460,-122.059753,149.557617,135.778519,-12.338539,-11.893143,-30.183159,34.708925,0,-88,-82,-87,-87
37.410460,-122.059753,149.549377,135.770279,-12.239063,-11.926418,-29.761131,34.318494,0,-88,-82,-87,-87
37.410460,-122.059753,149.540024,135.760925,-12.371710,-12.026253,-29.793594,34.428886,0,-88,-82,-87,-87
37.410460,-122.059753,149.562943,135.783844,-12.023518,-12.076176,-30.069538,34.562640,0,-88,-82,-83,-83
37.410460,-122.059753,149.526703,135.747604,-12.023518,-11.377338,-30.296783,34.523961,0,-88,-82,-83,-83
37.410460,-122.059753,149.532593,135.753494,-11.592422,-11.676842,-30.296783,34.476484,0,-88,-82,-83,-83
37.410460,-122.059753,149.560318,135.781219,-11.725060,-11.510445,-29.874763,34.094997,0,-88,-82,-83,-83
37.410460,-122.059753,149.566696,135.787598,-12.040092,-11.826580,-29.988388,34.411266,0,-88,-82,-83,-83
37.410460,-122.059753,149.548401,135.769302,-12.321964,-11.643555,-30.231873,34.660774,0,-88,-82,-83,-83
37.410460,-122.059753,149.529236,135.750137,-12.089836,-12.042892,-29.485218,34.067191,0,-88,-82,-83,-83
37.410460,-122.059753,149.511795,135.732697,-12.056675,-11.643555,-29.615074,34.029229,0,-88,-82,-83,-83
37.410460,-122.059753,149.460785,135.681686,-12.106415,-11.327404,-29.891006,34.181100,0,-88,-82,-83,-83
37.410460,-122.059753,149.438766,135.659668,-11.807968,-11.427242,-29.793621,34.024548,0,-88,-82,-83,-83
37.410460,-122.059753,149.412949,135.633850,-11.907444,-11.460518,-29.566387,33.871846,0,-82,-82,-85,-85
