lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal,         snf0,snf1,snf2,snf3
37.410460,-122.059753,334.153320,320.374207,9.291809,11.527988,-34.993885,37.997424,41,-84,-84,-83,-83
37.410460,-122.059753,334.158691,320.379578,9.855635,11.161880,-34.766640,37.821163,41,-84,-84,-83,-83
37.410460,-122.059753,334.116577,320.337463,9.822468,11.062035,-35.026344,38.022287,41,-84,-84,-83,-83
37.410460,-122.059753,334.050201,320.271088,9.606888,10.878979,-34.847801,37.749354,41,-84,-84,-83,-83
37.410460,-122.059753,334.038879,320.259766,9.324976,10.962185,-34.734184,37.597716,41,-84,-84,-83,-83
37.410460,-122.059753,334.021820,320.242706,9.258642,10.829052,-35.286049,38.053857,45,-84,-84,-83,-83
37.410460,-122.059753,334.066620,320.287506,9.125982,11.461430,-35.123734,38.056860,45,-76,-80,-79,-79
37.410460,-122.059753,334.079376,320.300262,9.308399,10.645992,-35.010109,37.758326,45,-76,-80,-79,-79
37.410460,-122.059753,334.050751,320.271637,9.391315,10.729198,-34.831566,37.637089,45,-76,-80,-79,-79
37.410460,-122.059753,334.018829,320.239716,9.540564,11.344936,-34.555626,37.600814,45,-76,-80,-79,-79
37.410460,-122.059753,334.068176,320.289062,9.059656,11.261730,-35.026344,37.891275,45,-76,-80,-79,-79
37.410460,-122.059753,334.129059,320.349945,9.159153,11.228447,-35.091267,37.965314,45,-76,-80,-79,-79
37.410460,-122.059753,334.167297,320.388184,9.258650,11.361576,-35.578213,38.478789,45,-76,-80,-79,-79
37.410460,-122.059753,334.169556,320.390442,9.324982,11.328293,-34.928955,37.885583,45,-76,-80,-79,-79
37.410460,-122.059753,334.169373,320.390259,9.557148,10.995457,-34.734177,37.665663,45,-76,-80,-79,-79
37.410460,-122.059753,334.148041,320.368927,9.242065,10.945541,-35.010109,37.827614,45,-94,-83,-81,-81
37.410460,-122.059753,334.160187,320.381073,9.424479,11.394863,-34.993881,37.989938,45,-94,-83,-81,-81
37.410460,-122.059753,334.144928,320.365814,9.623480,10.962185,-34.993889,37.912440,45,-94,-83,-81,-81
37.410460,-122.059753,334.137451,320.358337,9.374729,11.111954,-34.880264,37.788807,45,-94,-83,-81,-81
37.410460,-122.059753,334.163727,320.384613,9.159149,11.161888,-35.221127,38.065805,45,-94,-83,-81,-81
37.410460,-122.059753,334.180298,320.401184,9.208899,11.211807,-34.685490,37.597761,45,-94,-83,-81,-81
37.410460,-122.059753,334.126099,320.346985,9.689808,10.862339,-35.253586,38.140505,45,-94,-83,-81,-81
37.410460,-122.059753,334.100769,320.321655,9.125982,10.995476,-35.221123,38.009361,45,-94,-83,-81,-81
37.410460,-122.059753,334.116425,320.337311,9.242065,11.078678,-34.750404,37.626367,45,-94,-83,-81,-81
37.410460,-122.059753,334.182556,320.403442,9.043066,11.577927,-34.977646,37.937595,45,-87,-80,-85,-85
37.410460,-122.059753,334.310944,320.531830,9.043066,11.444790,-34.555630,37.508023,45,-87,-80,-85,-85
37.410460,-122.059753,334.345703,320.566589,9.125982,10.962185,-34.247238,37.098873,45,-87,-80,-85,-85
37.410460,-122.059753,334.354523,320.575409,9.275229,10.845695,-34.393318,37.236532,45,-87,-80,-85,-85
37.410460,-122.059753,334.337646,320.558533,9.540558,11.111961,-34.750404,37.710589,45,-87,-80,-85,-85
37.410460,-122.059753,334.360260,320.581146,9.474226,11.478073,-34.945187,37.982538,45,-87,-80,-85,-85
37.410460,-122.059753,334.348328,320.569214,9.407892,10.845688,-34.945187,37.779670,45,-87,-80,-85,-85
37.410460,-122.059753,334.311218,320.532104,9.474226,10.845688,-34.458244,37.346493,45,-87,-80,-85,-85
37.410460,-122.059753,334.245972,320.466858,9.557142,10.995464,-35.188660,38.085180,45,-87,-80,-85,-85
37.410460,-122.059753,334.229401,320.450287,9.540558,10.812401,-34.880272,37.743392,45,-79,-86,-78,-78
37.410460,-122.059753,334.191315,320.412201,9.441059,10.812401,-34.717953,37.568309,45,-79,-86,-78,-78
37.410460,-122.059753,334.154694,320.375580,9.689808,11.095310,-34.669258,37.669029,45,-79,-86,-78,-78
37.410460,-122.059753,334.156067,320.376953,9.358149,11.128597,-34.799114,37.714705,45,-79,-86,-78,-78
37.410460,-122.059753,334.111176,320.332062,9.739557,10.745842,-34.588100,37.505583,45,-79,-86,-78,-78
37.410460,-122.059753,334.087524,320.308411,9.092823,11.028759,-34.669254,37.500269,45,-79,-86,-78,-78
37.410460,-122.059753,334.095734,320.316620,9.208906,10.845699,-35.010117,37.790758,45,-79,-86,-78,-78
37.410460,-122.059753,334.083588,320.304474,9.076239,10.512863,-34.912724,37.573883,45,-79,-86,-78,-78
37.410460,-122.059753,334.075897,320.296783,8.926992,10.762486,-34.344624,37.082010,45,-79,-86,-78,-78
37.410460,-122.059753,334.103180,320.324066,9.242065,10.945538,-34.328396,37.197572,45,-79,-86,-78,-78
37.410460,-122.059753,334.054962,320.275848,9.407898,10.679272,-34.588104,37.401769,45,-85,-82,-99,-99
37.410460,-122.059753,334.062347,320.283234,9.125986,10.895603,-34.636795,37.439356,45,-85,-82,-99,-99
37.410460,-122.059753,334.062805,320.283691,9.192322,10.629345,-34.766640,37.499347,45,-85,-82,-99,-99
37.410460,-122.059753,334.117615,320.338501,8.926991,11.128586,-34.377083,37.219893,45,-85,-82,-99,-99
37.410460,-122.059753,334.154907,320.375793,9.424482,11.328289,-35.123726,38.089725,45,-85,-82,-99,-99
37.410460,-122.059753,334.168427,320.389313,9.557144,11.394859,-35.026340,38.052941,45,-85,-82,-99,-99
37.410460,-122.059753,334.153900,320.374786,9.523975,10.895603,-35.026344,37.898088,45,-85,-82,-99,-99
37.410460,-122.059753,334.150848,320.371735,9.258650,10.962162,-34.896492,37.731376,45,-85,-82,-99,-99
37.410460,-122.059753,334.125244,320.346130,9.076233,10.412987,-34.523170,37.184104,45,-85,-82,-99,-99
37.410460,-122.059753,334.129120,320.350006,8.810902,10.512833,-34.555630,37.178531,45,-85,-82,-99,-99
37.410460,-122.059753,334.131409,320.352295,9.391310,11.028728,-34.669243,37.573740,45,-87,-80,-78,-78
37.410460,-122.059753,334.113831,320.334717,9.722967,11.195141,-34.896488,37.916120,45,-87,-80,-78,-78
37.410460,-122.059753,334.086212,320.307098,9.424469,10.928867,-34.571861,37.462973,45,-87,-80,-78,-78
37.410460,-122.059753,334.056915,320.277802,9.374720,10.845657,-34.717945,37.561275,45,-87,-80,-78,-78
37.410460,-122.059753,334.075684,320.296570,8.960148,10.928856,-34.669250,37.439031,45,-87,-80,-78,-78
37.410460,-122.059753,334.107330,320.328217,9.043064,10.779087,-34.912724,37.641254,45,-87,-80,-78,-78
37.410460,-122.059753,334.124481,320.345367,9.142567,10.812370,-34.750412,37.524459,45,-87,-80,-78,-78
37.410460,-122.059753,334.172302,320.393188,9.208893,11.178490,-34.620564,37.527933,45,-87,-80,-78,-78
37.410460,-122.059753,334.203094,320.423981,9.374725,11.611168,-35.010120,38.058024,45,-87,-80,-78,-78
37.410460,-122.059753,334.245026,320.465912,9.324976,11.594524,-34.734184,37.786925,45,-87,-80,-78,-78
37.410460,-122.059753,334.255096,320.475983,9.374725,11.012070,-34.588097,37.489833,45,-87,-80,-99,-99
37.410460,-122.059753,334.245483,320.466370,9.540558,11.211773,-34.717953,37.710242,45,-87,-80,-99,-99
37.410460,-122.059753,334.258240,320.479126,9.192316,11.261700,-34.734184,37.653527,45,-87,-80,-99,-99
37.410460,-122.059753,334.299988,320.520874,9.175734,11.178490,-34.750412,37.639658,45,-87,-80,-99,-99
37.410460,-122.059753,334.339996,320.560883,8.926987,10.895592,-34.993885,37.722367,45,-87,-80,-99,-99
37.410460,-122.059753,334.408173,320.629059,9.059652,11.461411,-35.188667,38.100965,45,-87,-80,-99,-99
37.410460,-122.059753,334.443298,320.664185,9.208899,11.178509,-34.717960,37.617810,45,-87,-80,-99,-99
37.410460,-122.059753,334.432373,320.653259,9.391315,10.995445,-34.182320,37.115059,45,-87,-80,-99,-99
37.410460,-122.059753,334.393646,320.614532,9.192320,10.629326,-34.409557,37.168521,45,-87,-80,-99,-99
37.410460,-122.059753,334.334106,320.554993,9.756138,10.862320,-34.766655,37.707990,45,-87,-80,-99,-99
37.410460,-122.059753,334.273895,320.494781,9.905384,11.045376,-34.847813,37.874622,45,-87,-80,-99,-99
37.410460,-122.059753,334.258057,320.478943,9.341562,10.812389,-34.685501,37.513418,45,-87,-80,-99,-99
37.410460,-122.059753,334.225677,320.446564,9.225483,10.829033,-34.864044,37.654735,45,-87,-80,-99,-99
37.410460,-122.059753,334.246246,320.467133,9.490808,11.161869,-34.993893,37.937255,45,-87,-80,-99,-99
37.410460,-122.059753,334.249298,320.470184,9.407892,11.278362,-34.945202,37.906161,45,-89,-83,-65,-65
37.410460,-122.059753,334.250580,320.471466,9.523972,11.261711,-34.864052,37.855439,45,-89,-83,-65,-65
37.410460,-122.059753,334.258240,320.479126,9.009897,10.912247,-34.815353,37.581434,45,-89,-83,-65,-65
37.410460,-122.059753,334.261658,320.482544,9.324976,10.962173,-34.928970,37.777737,45,-89,-83,-65,-65
37.410460,-122.059753,334.297119,320.518005,8.794312,11.261715,-34.636806,37.468313,45,-89,-83,-65,-65
37.410460,-122.059753,334.334167,320.555054,9.374723,11.311638,-34.653038,37.638699,45,-89,-83,-65,-65
37.410460,-122.059753,334.342682,320.563568,8.761145,10.928890,-34.571877,37.301648,45,-89,-83,-65,-65
37.410460,-122.059753,334.393890,320.614777,8.943558,11.145229,-34.685497,37.513825,45,-89,-83,-65,-65
37.410460,-122.059753,334.391113,320.612000,9.424467,10.729191,-34.409561,37.255255,45,-89,-83,-65,-65
37.410460,-122.059753,334.331909,320.552795,9.772705,11.111950,-34.945206,37.949290,45,-78,-73,-83,-83
37.410460,-122.059753,334.308258,320.529144,9.358130,11.028751,-34.928963,37.805296,45,-78,-73,-83,-83
37.410460,-122.059753,334.279327,320.500214,9.358130,10.962185,-34.539413,37.426129,45,-78,-73,-83,-83
37.410460,-122.059753,334.309509,320.530396,9.308386,11.544643,-34.685493,37.722782,45,-78,-73,-83,-83
37.410460,-122.059753,334.380920,320.601807,9.009893,11.311668,-34.750420,37.639390,45,-78,-73,-83,-83
37.410460,-122.059753,334.389709,320.610596,9.540552,11.278385,-34.912735,37.909407,45,-78,-73,-83,-83
37.410460,-122.059753,334.368073,320.588959,9.490805,11.095329,-34.896500,37.827865,45,-78,-73,-83,-83
37.410460,-122.059753,334.365875,320.586761,9.374720,11.344955,-34.620567,37.618839,45,-78,-73,-83,-83
37.410460,-122.059753,334.392822,320.613708,9.308386,11.012119,-34.393326,37.293614,45,-78,-73,-83,-83
37.410460,-122.059753,334.408905,320.629791,9.142553,11.311668,-34.912727,37.821140,45,-89,-85,-80,-80
37.410460,-122.059753,334.507507,320.728394,8.893805,11.161892,-34.539406,37.371890,45,-89,-85,-80,-80
37.410460,-122.059753,334.426086,320.646973,9.341553,10.546154,-34.685493,37.437540,45,-89,-85,-80,-80
37.410460,-122.059753,334.410126,320.631012,9.275221,11.012119,-34.977657,37.825031,45,-89,-85,-80,-80
37.410460,-122.059753,334.342377,320.563263,9.789291,11.062038,-34.864037,37.864231,45,-89,-85,-80,-80
37.410460,-122.059753,334.285248,320.506134,9.291800,10.829063,-34.669258,37.490847,45,-89,-85,-80,-80
37.410460,-122.059753,334.322540,320.543427,9.208883,11.311661,-34.685493,37.627658,45,-89,-85,-80,-80
37.410460,-122.059753,334.330261,320.551147,9.490799,11.195164,-34.474487,37.468617,45,-89,-85,-80,-80
37.410460,-122.059753,334.314392,320.535278,9.722961,11.161888,-34.669266,37.697237,45,-89,-85,-80,-80
37.410460,-122.059753,334.276215,320.497101,9.275221,10.912258,-34.295940,37.166095,45,-76,-87,-91,-91
37.410460,-122.059753,334.317902,320.538788,9.043055,11.245102,-34.328407,37.238001,46,-76,-87,-91,-91
37.410460,-122.059753,334.330170,320.551056,9.275213,10.679287,-34.360867,37.158389,46,-76,-87,-91,-91
37.410460,-122.059753,334.299652,320.520538,9.026472,10.862347,-34.864040,37.616075,46,-76,-87,-91,-91
37.410460,-122.059753,334.365601,320.586487,9.059637,11.394878,-34.701725,37.631503,46,-76,-87,-91,-91
37.410460,-122.059753,334.354034,320.574921,9.523962,11.228466,-34.799110,37.785743,46,-76,-87,-91,-91
37.410460,-122.059753,334.330475,320.551361,9.490797,11.228466,-34.604332,37.598051,46,-76,-87,-91,-91
37.410460,-122.059753,334.299072,320.519958,9.308386,10.812424,-34.653027,37.475149,46,-76,-87,-91,-91
