lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal,         snf0,snf1,snf2,snf3
37.410460,-122.059753,160.957733,147.178635,-9.884689,-15.054405,-22.878998,29.116846,0,-85,-89,-82,-82
37.410460,-122.059753,160.950195,147.171097,-9.851536,-15.187508,-23.430878,29.609444,0,-85,-89,-82,-82
37.410460,-122.059753,160.936859,147.157761,-9.967598,-14.838085,-23.414650,29.457896,0,-85,-89,-82,-82
37.410460,-122.059753,160.923447,147.144348,-9.768631,-14.971195,-23.609425,29.613642,0,-85,-89,-82,-82
37.410460,-122.059753,160.935287,147.156189,-9.834953,-14.838093,-23.512039,29.490868,0,-85,-89,-82,-82
37.410460,-122.059753,160.881439,147.102341,-9.884689,-14.621788,-23.333488,29.256716,0,-85,-89,-82,-82
37.410460,-122.059753,160.850311,147.071213,-10.017342,-14.788166,-23.398415,29.436759,0,-85,-89,-82,-82
37.410460,-122.059753,160.823166,147.044067,-10.083664,-15.120953,-22.976391,29.295700,0,-80,-77,-85,-85
37.410460,-122.059753,160.786606,147.007507,-9.851532,-14.854729,-23.236095,29.285351,0,-80,-77,-85,-85
37.410460,-122.059753,160.752182,146.973083,-10.365540,-15.037762,-23.252323,29.567706,0,-80,-77,-85,-85
37.410460,-122.059753,160.716095,146.936996,-10.133404,-14.704983,-23.674347,29.654630,0,-80,-77,-85,-85
37.410460,-122.059753,160.674789,146.895691,-10.017345,-14.721626,-23.560726,29.532716,0,-80,-77,-85,-85
37.410460,-122.059753,160.687347,146.908249,-9.851536,-14.888012,-23.463337,29.482772,0,-80,-77,-85,-85
37.410460,-122.059753,160.699417,146.920319,-9.685730,-15.287342,-23.008842,29.273248,0,-80,-77,-85,-85
37.410460,-122.059753,160.733536,146.954437,-9.685730,-15.054398,-23.171165,29.280559,0,-80,-77,-85,-85
37.410460,-122.059753,160.730957,146.951859,-9.801796,-15.071026,-23.576954,29.649347,0,-80,-77,-85,-85
37.410460,-122.059753,160.743698,146.964600,-9.851536,-15.187504,-23.236080,29.455533,0,-80,-77,-85,-85
37.410460,-122.059753,160.768005,146.988907,-9.652573,-15.154224,-23.268547,29.398094,0,-84,-89,-80,-80
37.410460,-122.059753,160.791489,147.012390,-9.785217,-15.287338,-23.495789,29.690154,0,-84,-89,-80,-80
37.410460,-122.059753,160.817429,147.038330,-9.586243,-15.054390,-23.301006,29.350768,0,-84,-89,-80,-80
37.410460,-122.059753,160.843658,147.064560,-9.470181,-14.871357,-22.960136,28.948393,0,-84,-89,-80,-80
37.410460,-122.059753,160.854843,147.075745,-9.586243,-14.954548,-23.398403,29.377199,0,-84,-89,-80,-80
37.410460,-122.059753,160.866394,147.087296,-10.017345,-15.287331,-23.203625,29.537398,0,-84,-89,-80,-80
37.410460,-122.059753,160.846970,147.067871,-10.017342,-14.921276,-23.268539,29.400962,0,-84,-89,-80,-80
37.410460,-122.059753,160.842834,147.063736,-9.818371,-15.087669,-23.138683,29.316153,0,-84,-89,-80,-80
37.410460,-122.059753,160.853195,147.074097,-9.834953,-15.037750,-23.252300,29.385876,0,-84,-89,-80,-80
37.410460,-122.059753,160.842117,147.063019,-10.033916,-14.904633,-23.057529,29.231442,0,-84,-89,-80,-80
37.410460,-122.059753,160.824631,147.045532,-9.834953,-14.738247,-22.797821,28.873567,0,-84,-89,-80,-80
37.410460,-122.059753,160.800400,147.021301,-9.851536,-14.488659,-23.528248,29.335174,0,-84,-89,-80,-80
37.410460,-122.059753,160.800430,147.021332,-9.735466,-15.303970,-23.382160,29.592503,0,-84,-89,-80,-80
37.410460,-122.059753,160.819519,147.040421,-9.801788,-14.804802,-23.252304,29.256228,0,-84,-89,-80,-80
37.410460,-122.059753,160.812820,147.033722,-9.768627,-14.971195,-23.057529,29.175545,0,-84,-89,-80,-80
37.410460,-122.059753,160.843887,147.064789,-9.486759,-15.287342,-23.203625,29.361703,0,-84,-89,-80,-80
