lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal,         snf0,snf1,snf2,snf3
37.410460,-122.059753,147.252121,133.473022,-13.731674,-13.889439,-25.995308,32.515095,4,-79,-83,-97,-97
37.410460,-122.059753,147.280319,133.501221,-13.549284,-13.806240,-25.816757,32.259887,4,-79,-83,-97,-97
37.410460,-122.059753,147.276962,133.497864,-13.681929,-13.173962,-25.686901,31.946288,4,-79,-83,-97,-97
37.410460,-122.059753,147.258438,133.479340,-13.963799,-13.822880,-26.157616,32.715142,4,-79,-83,-97,-97
37.410460,-122.059753,147.252975,133.473877,-14.030123,-13.756321,-25.508354,32.198709,4,-79,-83,-97,-97
37.410460,-122.059753,147.259308,133.480209,-13.201090,-13.356983,-25.605736,31.754236,4,-82,-90,-76,-76
37.410460,-122.059753,147.260056,133.480957,-13.880896,-13.373623,-25.621971,32.062727,4,-82,-90,-76,-76
37.410460,-122.059753,147.209305,133.430206,-14.262249,-13.689766,-25.053860,31.914218,4,-82,-90,-76,-76
37.410460,-122.059753,147.217773,133.438675,-13.665346,-13.456818,-25.151253,31.629308,4,-82,-90,-76,-76
37.410460,-122.059753,147.223083,133.443985,-13.383476,-13.506744,-25.492115,31.802476,4,-82,-90,-76,-76
37.410460,-122.059753,147.229263,133.450165,-13.831152,-13.656494,-25.897907,32.380584,4,-82,-90,-76,-76
37.410460,-122.059753,147.227493,133.448395,-13.814575,-13.606575,-25.719357,32.209729,4,-82,-90,-76,-76
37.410460,-122.059753,147.219345,133.440247,-13.582445,-13.340359,-26.108917,32.312901,4,-82,-90,-76,-76
37.410460,-122.059753,147.221085,133.441986,-13.599026,-13.556667,-25.735592,32.109771,4,-82,-90,-76,-76
37.410460,-122.059753,147.230621,133.451523,-13.632189,-13.723064,-25.248634,31.806487,4,-85,-73,-83,-83
37.410460,-122.059753,147.271835,133.492737,-13.217667,-13.606586,-25.492104,31.775671,4,-85,-73,-83,-83
37.410460,-122.059753,147.293915,133.514816,-13.466379,-13.323723,-25.962818,32.139273,4,-85,-73,-83,-83
37.410460,-122.059753,147.289230,133.510132,-13.947226,-13.473476,-26.108902,32.522829,4,-85,-73,-83,-83
37.410460,-122.059753,147.269958,133.490860,-13.980387,-13.473476,-25.914131,32.380982,4,-85,-73,-83,-83
37.410460,-122.059753,147.244644,133.465546,-14.129614,-13.789604,-25.638187,32.359169,4,-85,-73,-83,-83
37.410460,-122.059753,147.237091,133.457993,-13.814579,-13.606575,-25.589493,32.106131,4,-85,-73,-83,-83
37.410460,-122.059753,147.248840,133.469742,-13.797997,-13.756332,-25.378479,31.995134,4,-85,-73,-83,-83
37.410460,-122.059753,147.292679,133.513580,-13.466379,-14.222229,-25.930355,32.496130,4,-85,-73,-83,-83
37.410460,-122.059753,147.353500,133.574402,-13.681931,-13.739700,-25.881660,32.339371,4,-79,-73,-83,-83
37.410460,-122.059753,147.326996,133.547897,-14.096449,-13.589947,-26.027740,32.570536,4,-79,-73,-83,-83
37.410460,-122.059753,147.324631,133.545532,-13.748255,-13.639866,-26.141369,32.533546,4,-79,-73,-83,-83
37.410460,-122.059753,147.308441,133.529343,-13.847738,-13.373650,-25.557030,31.996502,4,-79,-79,-73,-73
37.410460,-122.059753,147.279373,133.500275,-14.046703,-13.573315,-26.401066,32.841453,4,-79,-79,-73,-73
37.410460,-122.059753,147.248611,133.469513,-14.229092,-13.556675,-25.995270,32.588411,4,-79,-79,-73,-73
37.410460,-122.059753,147.228058,133.448959,-14.229092,-13.989296,-25.995270,32.770742,4,-79,-79,-73,-73
37.410460,-122.059753,147.258240,133.479141,-13.665350,-13.789623,-26.125134,32.548704,4,-79,-79,-73,-73
37.410460,-122.059753,147.280350,133.501251,-13.648766,-13.639874,-25.784264,32.205018,4,-79,-79,-73,-73
37.410460,-122.059753,147.255997,133.476898,-14.229086,-13.723072,-25.216156,32.041288,4,-79,-79,-73,-73
37.410460,-122.059753,147.224991,133.445892,-13.665344,-13.456844,-25.605724,31.991896,4,-79,-79,-73,-73
37.410460,-122.059753,147.241928,133.462830,-13.433212,-13.589958,-25.670647,32.001879,4,-79,-79,-73,-73
37.410460,-122.059753,147.251190,133.472092,-13.516123,-13.473480,-25.686882,32.000565,4,-79,-87,-91,-91
37.410460,-122.059753,147.260147,133.481049,-13.516123,-13.606583,-25.784267,32.134920,4,-79,-87,-91,-91
37.410460,-122.059753,147.282944,133.503845,-13.615608,-13.772972,-25.849190,32.299538,4,-79,-87,-91,-91
37.410460,-122.059753,147.332993,133.553894,-13.201094,-13.589943,-25.832962,32.035876,4,-79,-87,-91,-91
37.410460,-122.059753,147.345673,133.566574,-13.582445,-13.440189,-25.946583,32.223387,4,-79,-87,-91,-91
37.410460,-122.059753,147.321930,133.542831,-13.864315,-13.323711,-25.832966,32.203768,4,-79,-87,-91,-91
37.410460,-122.059753,147.329620,133.550522,-13.648762,-13.772961,-25.816730,32.287563,4,-79,-87,-91,-91
37.410460,-122.059753,147.334732,133.555634,-13.930635,-13.789600,-25.962814,32.531268,4,-79,-87,-91,-91
37.410460,-122.059753,147.354660,133.575562,-13.333727,-13.989269,-26.092659,32.470214,4,-79,-87,-91,-91
37.410460,-122.059753,147.426788,133.647690,-13.068434,-13.589928,-25.962814,32.086412,4,-87,-82,-77,-77
37.410460,-122.059753,147.405258,133.626160,-13.764824,-13.490097,-25.800491,32.204323,4,-87,-82,-77,-77
37.410460,-122.059753,147.413925,133.634827,-13.947212,-14.005905,-25.232391,32.052514,4,-87,-82,-77,-77
37.410460,-122.059753,147.438721,133.659622,-13.914051,-13.939346,-25.394703,32.137161,4,-87,-82,-77,-77
37.410460,-122.059753,147.438690,133.659592,-13.980373,-13.806229,-25.557022,32.237000,4,-87,-82,-77,-77
37.410460,-122.059753,147.418686,133.639587,-14.295404,-13.822861,-26.222515,32.909731,4,-87,-82,-77,-77
37.410460,-122.059753,147.368942,133.589844,-14.013533,-13.340332,-25.589481,32.080603,4,-87,-82,-77,-77
37.410460,-122.059753,147.326111,133.547012,-13.814566,-13.340321,-25.492088,31.916343,4,-87,-82,-77,-77
37.410460,-122.059753,147.310394,133.531296,-14.030113,-13.756298,-25.865425,32.482303,4,-87,-82,-77,-77
37.410460,-122.059753,147.296570,133.517471,-14.212505,-14.005878,-25.784264,32.603500,4,-87,-82,-77,-77
37.410460,-122.059753,147.345428,133.566330,-13.532690,-14.255470,-25.410931,32.125808,4,-87,-82,-77,-77
37.410460,-122.059753,147.357788,133.578690,-13.648750,-13.606541,-25.654411,32.086994,4,-87,-82,-77,-77
37.410460,-122.059753,147.377502,133.598404,-13.350298,-13.573254,-25.557022,31.868873,4,-87,-82,-77,-77
