lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal
37.410584,-122.059695,191.960342,178.174164,0.543137,-30.976522,-15.476242,34.631691,0
37.410584,-122.059695,192.687012,178.900833,0.294388,-31.059731,-15.265240,34.609552,0
37.410584,-122.059695,193.968994,180.182816,0.443634,-31.109655,-15.054226,34.563524,0
37.410584,-122.059695,195.546646,181.760468,0.874786,-31.342640,-14.697136,34.628487,0
37.410584,-122.059695,199.643127,185.856949,2.599419,-31.076372,-15.865795,34.988874,0
37.410579,-122.059691,199.260147,185.473969,2.135094,-30.943241,-15.151615,34.519766,0
37.410579,-122.059691,198.726639,184.940460,1.670761,-31.409206,-15.281467,34.969314,0
37.410579,-122.059691,198.749756,184.963577,1.753677,-31.292715,-15.265244,34.861685,0
37.410579,-122.059691,198.553482,184.767303,1.803421,-31.209507,-14.729603,34.557877,0
37.410579,-122.059691,199.991684,186.205505,3.146652,-31.558979,-14.421207,34.840233,0
37.410579,-122.059691,199.328018,185.541840,3.013992,-31.459127,-14.356281,34.711146,0
37.410579,-122.059691,199.596207,185.810028,3.428558,-31.442488,-14.015427,34.595046,0
37.410579,-122.059691,199.147522,185.361343,3.163223,-31.575621,-13.366161,34.433705,0
37.410579,-122.059691,198.850006,185.063828,2.732071,-31.375921,-13.950504,34.446033,0
37.410579,-122.059691,198.435547,184.649368,2.566254,-31.242788,-14.112820,34.378324,0
37.410579,-122.059691,198.078156,184.291977,2.466759,-31.342640,-14.502373,34.623183,0
37.410568,-122.059693,198.047348,184.261169,2.417007,-31.059734,-14.778305,34.481115,0
37.410568,-122.059693,198.536148,184.749969,2.897903,-31.142941,-14.534840,34.489740,0
37.410568,-122.059693,199.222275,185.436096,3.428574,-31.109655,-14.567303,34.522052,0
37.410568,-122.059693,198.739716,184.953537,3.130074,-30.843391,-14.275131,34.130507,0
37.410568,-122.059693,198.489105,184.702927,3.013992,-31.425848,-14.096584,34.574293,0
37.410568,-122.059693,198.942307,185.156128,3.113480,-31.226149,-13.804417,34.283057,0
37.410568,-122.059693,199.000381,185.214203,3.146652,-30.926600,-14.551064,34.323307,0
37.410568,-122.059693,199.558060,185.771881,3.494888,-31.509054,-14.404972,34.821516,0
