lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal
37.410514,-122.059725,23.508402,9.722218,-1.358582,20.458279,-29.035143,35.544710,1
37.410514,-122.059725,25.349525,11.563340,-3.082893,20.225368,-29.327240,35.758310,1
37.410514,-122.059725,27.540749,13.754563,-4.624817,19.909260,-29.473284,35.867005,1
37.410514,-122.059725,30.427603,16.641418,-6.995758,19.360233,-30.073715,36.444308,1
37.410514,-122.059725,34.351067,20.564882,-8.255821,18.694767,-30.041265,36.333601,1
37.410514,-122.059725,35.663540,21.877356,-8.602570,19.005157,-30.335361,36.816224,1
37.410514,-122.059725,37.051281,23.265097,-8.652302,18.489418,-30.221773,36.470214,1
37.410514,-122.059725,38.128342,24.342155,-8.950733,18.023590,-29.832304,35.985161,1
37.410514,-122.059725,40.887379,27.101194,-10.509197,17.790665,-29.637566,36.129438,1
37.410514,-122.059725,44.386517,30.600332,-12.399269,17.191742,-29.540205,36.358239,1
37.410514,-122.059725,47.242668,33.456486,-13.427197,16.559540,-29.183193,36.140929,1
37.410544,-122.059774,48.515129,34.728943,-13.957741,16.925537,-28.663906,36.095870,1
37.410544,-122.059774,49.098892,35.312706,-13.675880,16.642723,-29.102060,36.206903,1
37.410544,-122.059774,50.206940,36.420757,-13.543236,15.877434,-29.394163,36.048980,1
37.410544,-122.059774,49.770622,35.984436,-12.929794,16.326622,-29.670036,36.249817,1
37.410544,-122.059774,49.140800,35.354618,-12.465569,16.559547,-29.670042,36.192823,1
37.410544,-122.059774,47.839424,34.053238,-11.669765,17.657555,-29.442856,36.260921,1
37.410544,-122.059774,48.362610,34.576424,-12.034504,17.191742,-29.929684,36.553676,1
37.410544,-122.059774,46.917282,33.131096,-11.255276,17.042015,-30.205557,36.462133,1
37.410544,-122.059774,46.600166,32.813980,-11.155800,17.441299,-29.881004,36.352788,1
37.410544,-122.059774,45.392029,31.605846,-10.641830,17.657578,-29.670042,36.129628,1
37.410555,-122.059795,44.651489,30.865307,-10.774471,17.724113,-30.027054,36.494621,1
37.410555,-122.059795,44.328693,30.542509,-10.757896,17.640938,-29.621359,36.115923,1
37.410555,-122.059795,43.644402,29.858219,-10.459461,17.907127,-29.881004,36.372242,1
37.410555,-122.059795,43.943207,30.157024,-10.542355,17.557762,-30.091969,36.399764,1
37.410555,-122.059795,44.882759,31.096575,-10.824203,16.476379,-30.075743,35.960878,1
37.410555,-122.059795,46.243065,32.456882,-11.736080,16.659370,-30.189335,36.423428,1
37.410555,-122.059795,46.456139,32.669952,-11.653191,16.609482,-30.010828,36.225979,0
37.410555,-122.059795,46.514389,32.728207,-11.852154,16.409843,-29.653812,35.904110,0
37.410555,-122.059795,46.399010,32.612827,-11.288448,16.975487,-29.913456,36.199600,0
37.410555,-122.059795,45.092705,31.306519,-10.873955,16.626122,-29.864773,35.868865,0
37.410561,-122.059806,44.722527,30.936344,-10.509209,16.992126,-30.027054,36.066602,0
37.410561,-122.059806,44.506462,30.720276,-11.023167,17.042046,-29.881008,36.122239,0
37.410561,-122.059806,44.778389,30.992207,-11.006588,17.158493,-29.767406,36.078489,0
37.410561,-122.059806,45.894173,32.107990,-11.503979,17.757423,-29.540224,36.335829,0
