lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal
37.410611,-122.059655,1.098379,347.312195,7.046333,15.069958,-25.676216,30.594485,53
37.410611,-122.059655,0.846731,347.060547,6.980240,15.468777,-25.870361,30.939981,53
37.410611,-122.059655,0.023977,346.237793,7.261147,15.319225,-25.401184,30.538878,53
37.410611,-122.059655,2.679831,348.893646,6.484505,16.000553,-24.867283,30.272896,53
37.410611,-122.059655,2.637564,348.851379,6.550598,16.100254,-25.158497,30.579053,53
37.410611,-122.059655,4.428549,350.642365,5.955727,16.366138,-25.287937,30.705064,53
37.410611,-122.059655,5.577719,351.791534,5.674820,16.615406,-25.239391,30.745767,53
37.410611,-122.059655,6.725973,352.939789,5.294754,16.764973,-25.611500,31.065216,53
37.410611,-122.059655,8.623648,354.837463,4.584213,16.947765,-25.174679,30.692120,53
37.410611,-122.059655,10.677847,356.891663,3.807571,17.363209,-25.093788,30.751859,53
37.410611,-122.059655,10.642721,356.856537,3.642319,17.894993,-24.834930,30.826466,53
37.410611,-122.059655,12.216604,358.430420,3.328362,17.579243,-25.142323,30.858453,53
37.410611,-122.059655,13.906199,0.120014,2.750008,17.961445,-25.093788,30.981837,53
37.410611,-122.059655,14.861876,1.075691,2.568237,17.778645,-24.559891,30.428018,53
37.410611,-122.059655,15.138945,1.352760,2.022934,17.695560,-24.834934,30.561399,53
37.410611,-122.059655,15.399389,1.613205,2.089027,18.493214,-24.478992,30.750351,53
37.410611,-122.059655,17.679712,3.893527,1.626358,18.327023,-24.446644,30.596784,53
37.410611,-122.059655,20.036854,6.250670,0.767090,18.293797,-24.673141,30.724832,53
37.410611,-122.059655,22.714994,8.928810,-0.356560,18.127628,-24.576069,30.540485,53
37.410611,-122.059655,24.984680,11.198495,-0.901871,18.310421,-24.851105,30.881423,53
37.410611,-122.059655,26.329407,12.543222,-1.298462,18.543079,-24.301029,30.595291,53
37.410611,-122.059655,25.975235,12.189052,-1.348038,18.027927,-24.511353,30.457015,53
37.410611,-122.059655,24.853195,11.067010,-1.100174,18.277195,-24.592243,30.660148,53
37.410611,-122.059655,23.971794,10.185609,-0.918404,18.559704,-24.511353,30.758941,53
37.410611,-122.059655,24.098480,10.312296,-1.001015,18.709255,-24.301033,30.685151,53
37.410611,-122.059655,26.329693,12.543509,-1.463699,18.576321,-24.656967,30.906118,53
37.410611,-122.059655,25.840771,12.054585,-1.397606,18.642796,-24.624615,30.917289,53
37.410622,-122.059701,25.506144,11.719959,-1.281944,18.194103,-24.834934,30.813029,53
