lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal
37.410298,-122.059938,335.292389,321.506195,20.198841,14.719646,-33.591125,41.869140,9
37.410298,-122.059938,335.070190,321.283997,19.834011,14.187115,-33.883293,41.746135,9
37.410298,-122.059938,335.708099,321.921906,19.502346,13.954136,-34.110535,41.696379,9
37.410298,-122.059938,335.936829,322.150635,19.270184,13.854282,-34.370235,41.768340,9
37.410298,-122.059938,336.062592,322.276398,19.154110,13.771076,-34.483860,41.781085,9
37.410298,-122.059938,336.269867,322.483673,18.474201,13.821003,-34.013145,41.100004,9
37.410298,-122.059938,337.189117,323.402924,18.109371,13.954144,-33.688511,40.713428,9
37.410298,-122.059938,338.404388,324.618195,17.247051,14.053989,-33.785904,40.453216,9
37.410298,-122.059938,338.957306,325.171112,16.865639,14.037350,-33.542431,40.082311,9
37.410298,-122.059938,339.606049,325.819855,16.567139,14.137196,-33.607353,40.047279,9
37.410298,-122.059938,339.562744,325.776550,16.799305,13.904209,-32.925632,39.492290,9
37.410298,-122.059938,339.511322,325.725128,16.815887,13.188618,-33.461266,39.703526,9
37.410298,-122.059938,339.477112,325.690918,16.401314,13.138699,-34.094296,40.050587,9
37.410298,-122.059938,339.681152,325.894958,16.368145,12.805859,-33.769669,39.652197,24
37.410298,-122.059938,339.526428,325.740234,16.368145,12.473019,-34.029373,39.767960,24
37.410298,-122.059938,339.607086,325.820892,16.550564,12.622799,-34.467625,40.265039,24
37.410298,-122.059938,340.276550,326.490356,16.152569,12.689358,-34.337780,40.012603,24
37.410298,-122.059938,339.401245,325.615051,16.484234,12.190121,-34.532562,40.160016,24
37.410298,-122.059938,339.225159,325.438965,16.401318,12.007069,-34.776028,40.280827,24
37.410298,-122.059938,339.263947,325.477753,16.235485,12.206776,-34.905884,40.385852,24
37.410298,-122.059938,339.310089,325.523895,16.285244,11.857311,-35.116898,40.484583,24
37.410298,-122.059938,339.307587,325.521393,16.799313,12.240063,-34.354019,40.152642,24
37.410298,-122.059938,339.282227,325.496033,16.732983,11.940517,-34.776035,40.397293,24
37.410298,-122.059938,339.225494,325.439301,16.782734,11.923878,-34.694885,40.343204,24
37.410298,-122.059938,339.187317,325.401123,16.517406,12.123569,-34.857201,40.433032,24
37.410298,-122.059938,339.167694,325.381500,16.434490,12.240055,-34.256634,39.917770,24
37.410298,-122.059938,339.147278,325.361084,16.169159,12.073635,-33.769684,39.339623,24
37.410298,-122.059938,339.115265,325.329071,16.135994,12.106922,-33.737221,39.308370,24
37.410298,-122.059938,339.089081,325.302887,15.771160,12.339901,-34.224167,39.652191,24
37.410298,-122.059938,339.099030,325.312836,15.854076,12.822506,-33.720993,39.406519,24
37.410298,-122.059938,339.103333,325.317139,15.422920,12.023708,-33.720997,38.981299,24
37.410298,-122.059938,339.091858,325.305664,15.820904,12.522945,-34.013165,39.547699,24
37.410298,-122.059938,339.089417,325.303223,15.671650,12.406467,-33.996929,39.437447,24
37.410298,-122.059938,339.094177,325.307983,15.870647,12.539600,-34.126785,39.670600,24
37.410298,-122.059938,339.103302,325.317108,15.870647,12.539608,-34.029388,39.586848,24
37.410298,-122.059938,339.140472,325.354279,15.472656,12.972286,-33.737225,39.317727,24
37.410298,-122.059938,339.176453,325.390259,15.737995,12.872433,-34.256634,39.835926,24
37.410298,-122.059938,339.168640,325.382446,15.986744,12.323261,-33.883305,39.440044,24
37.410298,-122.059938,339.174500,325.388306,15.754578,12.489681,-34.759800,40.155231,24
37.410298,-122.059938,339.515808,325.729614,15.804329,12.572903,-34.289093,39.794429,24
37.410298,-122.059938,340.124359,326.338165,15.605335,12.706036,-33.867077,39.394780,24
37.410298,-122.059938,339.221893,325.435699,15.854084,12.156857,-34.078083,39.502619,24
37.410298,-122.059938,339.246582,325.460388,15.920418,12.822521,-34.272861,39.906212,24
37.410298,-122.059938,339.267731,325.481537,15.887249,12.789242,-33.656071,39.353532,24
