lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal
37.410565,-122.059913,324.281525,310.495331,18.076099,2.571522,-49.627903,52.879929,32
37.410565,-122.059913,324.798584,311.012390,17.512268,2.438385,-49.303276,52.377842,32
37.410565,-122.059913,326.101715,312.315521,17.197186,2.654724,-49.027340,52.023752,32
37.410565,-122.059913,326.244080,312.457886,17.114277,2.671368,-49.108498,52.073786,32
37.410565,-122.059913,325.602112,311.815918,17.230358,2.621441,-49.189655,52.186008,32
37.410584,-122.059856,324.316772,310.530579,17.495693,2.721287,-49.222118,52.309862,32
37.410584,-122.059856,324.373535,310.587341,17.379608,3.270473,-48.848793,51.951433,32
37.410584,-122.059856,324.427917,310.641724,17.329861,3.553379,-48.540398,51.663534,32
37.410584,-122.059856,324.486786,310.700592,17.014778,3.969418,-48.718941,51.757068,32
37.410584,-122.059856,324.525635,310.739441,16.898693,3.586658,-48.832565,51.798160,32
37.410584,-122.059856,324.576355,310.790161,16.998199,3.420246,-48.637787,51.635949,32
37.410584,-122.059856,324.624542,310.838348,16.467541,3.153980,-48.280693,51.109224,32
37.410584,-122.059856,325.853943,312.067749,16.865547,3.420246,-48.313156,51.286507,32
37.410584,-122.059856,327.061707,313.275513,16.633373,3.653233,-48.962414,51.839494,32
37.410584,-122.059856,327.241577,313.455383,16.533875,3.453548,-48.767635,51.609866,32
37.410584,-122.059856,327.131439,313.345245,16.633381,3.753101,-48.572861,51.478908,35
37.410584,-122.059856,326.978485,313.192291,17.047955,3.303768,-48.329391,51.354432,35
37.410584,-122.059856,326.801971,313.015778,17.064545,3.520115,-48.053452,51.114813,35
37.410584,-122.059856,326.667786,312.881592,16.782623,4.135860,-48.524162,51.510738,35
37.410584,-122.059856,326.524841,312.738647,16.749458,3.603321,-48.426777,51.368093,35
37.410584,-122.059856,326.427734,312.641541,16.517292,3.869595,-48.361851,51.250983,35
37.410584,-122.059856,326.320282,312.534088,16.401215,3.287136,-47.858677,50.697713,35
37.410584,-122.059856,325.419586,311.633392,16.301716,3.187283,-48.475471,51.242327,35
37.410584,-122.059856,325.400269,311.614075,16.782623,3.270489,-48.231998,51.173022,35
37.410584,-122.059856,325.395630,311.609436,16.500729,3.253841,-48.378082,51.218164,35
37.410584,-122.059856,325.389587,311.603394,16.517315,3.303768,-48.167072,51.027477,35
37.410584,-122.059856,325.337738,311.551544,17.147461,3.337040,-48.102150,51.176050,35
37.410584,-122.059856,325.319427,311.533234,16.832378,3.619953,-48.248230,51.228163,35
37.410584,-122.059856,325.314880,311.528687,16.517311,3.436893,-48.394314,51.250789,35
37.410584,-122.059856,325.351288,311.565094,16.749477,3.570034,-48.426777,51.365775,35
37.410584,-122.059856,325.361572,311.575378,16.782642,3.570034,-48.394310,51.345998,35
37.410584,-122.059856,325.337097,311.550903,16.882141,3.270489,-49.011108,51.940269,35
37.410584,-122.059856,325.327271,311.541077,16.417816,3.337048,-48.524166,51.334932,35
37.410584,-122.059856,325.340668,311.554474,16.318325,3.736446,-48.231998,51.054622,35
37.410584,-122.059856,325.369751,311.583557,16.417828,3.603321,-48.459240,51.291587,35
37.410584,-122.059856,324.573456,310.787262,17.081154,3.470181,-48.329388,51.376431,35
37.410584,-122.059856,325.017273,311.231079,17.313320,3.902866,-48.231998,51.393668,35
37.410584,-122.059856,325.023499,311.237305,16.998241,3.553394,-48.248230,51.278246,35
37.410584,-122.059856,325.010773,311.224579,17.412823,3.936146,-47.939831,51.155909,35
37.410584,-122.059856,325.005005,311.218811,17.130909,3.852932,-48.280693,51.374492,35
37.410584,-122.059856,325.008240,311.222046,17.396240,4.185764,-47.988529,51.215708,35
37.410584,-122.059856,324.987152,311.200958,17.644989,4.402096,-47.647667,51.000238,35
37.410584,-122.059856,324.965515,311.179321,17.794239,4.152477,-48.183304,51.531629,35
37.410584,-122.059856,324.956879,311.170685,17.578655,3.836292,-48.134613,51.387423,35
37.410584,-122.059856,324.914551,311.128357,17.678162,3.636593,-47.972298,51.255083,35
37.410584,-122.059856,324.895203,311.109009,17.595253,3.952785,-48.313156,51.569162,35
37.410584,-122.059856,324.854218,311.068024,17.926918,4.019352,-48.118382,51.506390,35
37.410584,-122.059856,324.801117,311.014923,17.661587,4.019352,-48.475471,51.748992,35
37.410584,-122.059856,324.796875,311.010681,17.744503,4.335537,-48.816330,52.121956,35
37.410584,-122.059856,324.781464,310.995270,17.479168,4.235683,-48.361847,51.597777,35
37.410584,-122.059856,324.787537,311.001343,17.064594,4.019344,-48.183304,51.273641,35
37.410584,-122.059856,324.787842,311.001648,17.412838,3.969418,-48.426777,51.615075,35
37.410584,-122.059856,324.750793,310.964600,17.545502,3.603298,-48.199535,51.420070,35
37.410584,-122.059856,324.721710,310.935516,17.296753,3.653225,-48.345619,51.476428,35
37.410584,-122.059856,324.717102,310.930908,16.849010,3.769711,-48.134609,51.137466,35
37.410584,-122.059856,324.659973,310.873779,17.329926,3.886204,-48.150841,51.321851,35
37.410584,-122.059856,324.635101,310.848907,16.965096,4.452023,-48.540398,51.612064,35
37.410584,-122.059856,324.649719,310.863525,16.832436,4.618435,-48.507935,51.552697,35
37.410584,-122.059856,324.612976,310.826782,17.230427,4.385448,-48.280689,51.450410,35
37.410584,-122.059856,324.560150,310.773956,16.931927,4.252323,-48.540394,51.584322,35
37.410584,-122.059856,324.556488,310.770294,16.484188,4.302242,-48.361851,51.274812,35
37.410584,-122.059856,324.556549,310.770355,16.550526,4.002682,-48.134613,51.057637,35
37.410584,-122.059856,324.492126,310.705933,16.832439,3.453518,-47.988529,50.972117,35
37.410584,-122.059856,324.478210,310.692017,16.218872,3.570004,-48.264462,51.041698,35
37.410584,-122.059856,324.515991,310.729797,16.169117,3.686489,-48.378082,51.141660,35
37.410584,-122.059856,324.525421,310.739227,16.285206,3.436871,-47.972294,50.777564,38
37.410584,-122.059856,324.533844,310.747650,16.699776,3.786350,-48.280693,51.227378,38
37.410584,-122.059856,324.529388,310.743195,16.500790,3.753056,-48.378082,51.252320,38
37.410584,-122.059856,324.550659,310.764465,16.699787,3.919476,-48.215767,51.176219,38
37.410584,-122.059856,324.533478,310.747284,16.550537,3.303738,-48.069683,50.946338,38
37.410584,-122.059856,324.504089,310.717896,16.467628,3.520077,-48.443008,51.286439,38
37.410584,-122.059856,324.490570,310.704376,16.981709,3.570011,-48.686478,51.686522,38
37.410584,-122.059856,324.470551,310.684357,16.650055,3.703152,-48.069683,51.006197,38
37.410584,-122.059856,324.469421,310.683228,16.417889,3.802990,-48.102146,50.968875,38
37.410584,-122.059856,324.463226,310.677032,17.014874,4.135830,-48.329384,51.403700,38
37.410584,-122.059856,324.460968,310.674774,16.699799,4.152477,-47.923599,50.919522,38
37.410584,-122.059856,322.600220,308.814026,17.313374,4.535244,-47.258110,50.533655,38
37.410584,-122.059856,323.894531,310.108337,16.716377,4.668369,-47.907368,50.954360,38
37.410584,-122.059856,324.615021,310.828827,16.351551,4.668377,-48.037224,50.958236,38
37.410584,-122.059856,324.633728,310.847534,16.285225,4.402111,-47.907372,50.790780,38
37.410584,-122.059856,323.977722,310.191528,16.849049,4.501965,-47.745056,50.830586,38
37.410584,-122.059856,323.965179,310.178986,16.915382,4.402111,-47.420425,50.539148,38
37.410584,-122.059856,323.968811,310.182617,16.600311,4.518612,-47.436661,50.460133,38
37.410584,-122.059856,324.129913,310.343719,15.920410,4.934650,-48.102146,50.908022,38
37.410584,-122.059856,324.248047,310.461853,16.417904,4.934643,-48.134609,51.096368,38
37.410584,-122.059856,324.386230,310.600037,16.467651,4.984577,-48.053455,51.040808,38
37.410584,-122.059856,324.411316,310.625122,16.749561,4.701664,-47.550278,50.632819,38
37.410584,-122.059856,324.434723,310.648529,16.732979,5.217556,-47.469120,50.601708,38
37.410584,-122.059856,324.475769,310.689575,16.882233,5.267483,-47.874908,51.036879,38
37.410584,-122.059856,324.509705,310.723511,16.616909,5.134335,-47.647667,50.722611,38
37.410584,-122.059856,324.526184,310.739990,16.832489,4.918003,-47.793747,50.909348,38
37.410584,-122.059856,324.501251,310.715057,17.197323,4.718304,-48.183304,51.377437,38
37.410584,-122.059856,324.472443,310.686249,17.296822,5.117710,-47.761292,51.054010,38
37.410584,-122.059856,324.486938,310.700745,16.882240,5.334057,-47.972298,51.135150,38
37.410584,-122.059856,324.496613,310.710419,17.230480,5.017872,-48.053455,51.295254,38
37.410584,-122.059856,324.461853,310.675659,17.446064,5.167652,-48.037224,51.367739,38
37.410584,-122.059856,324.442596,310.656403,17.363148,4.884747,-48.053452,51.327126,38
37.410584,-122.059856,324.383453,310.597260,17.694805,5.051174,-47.534046,50.971620,38
37.410584,-122.059856,324.365906,310.579712,17.031490,5.084454,-47.631435,50.839718,38
37.410584,-122.059856,324.329956,310.543762,17.263649,4.818188,-47.761288,51.013617,38
37.410584,-122.059856,324.323181,310.536987,16.998318,4.984608,-47.923603,51.092669,38
37.410584,-122.059856,324.289032,310.502838,17.346577,4.435436,-48.037220,51.265498,38
37.410584,-122.059856,324.348572,310.562378,16.567177,5.284153,-47.858677,50.920002,38
37.410584,-122.059856,324.379547,310.593353,17.064663,4.784901,-47.696362,50.882619,38
37.410584,-122.059856,324.378326,310.592133,17.396328,5.084446,-48.215771,51.509653,38
37.410584,-122.059856,324.399048,310.612854,16.981747,4.967953,-48.361847,51.496879,38
37.410584,-122.059856,324.416748,310.630554,17.130989,4.685055,-48.443008,51.595984,38
37.410584,-122.059856,324.388519,310.602325,17.396313,4.618481,-48.053452,51.313704,38
37.410584,-122.059856,324.345032,310.558838,16.965160,4.185787,-48.378082,51.437110,38
37.410584,-122.059856,324.352356,310.566162,16.849079,4.468700,-48.296925,51.346409,38
37.410584,-122.059856,324.365295,310.579102,16.616913,4.235722,-47.972298,50.945112,38
37.410584,-122.059856,324.393799,310.607605,16.550579,4.501987,-47.874905,50.854656,38
37.410584,-122.059856,324.399811,310.613617,16.915401,4.501987,-47.745056,50.852621,38
37.410584,-122.059856,324.384766,310.598572,16.766151,4.318943,-48.378082,51.382837,38
37.410584,-122.059856,324.384674,310.598480,17.130981,4.618496,-48.507935,51.650951,38
37.410584,-122.059856,324.548340,310.762146,16.766163,5.084461,-47.956066,51.056246,38
37.410584,-122.059856,324.617737,310.831543,17.197323,5.317440,-47.858673,51.131944,38
37.410584,-122.059856,324.319122,310.532928,16.998322,5.317440,-47.826214,51.034937,38
37.410584,-122.059856,324.235626,310.449432,16.815914,5.067806,-47.647663,50.781467,38
37.410584,-122.059856,324.215302,310.429108,17.396320,5.084454,-47.696365,51.023788,38
37.410584,-122.059856,324.173889,310.387695,16.981747,4.734974,-48.199539,51.322464,38
37.410584,-122.059856,324.126770,310.340576,17.263660,4.685055,-47.858677,51.092433,38
