lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal
37.410584,-122.059734,134.449448,120.663261,-24.776154,-14.197021,-8.633751,29.832111,62
37.410584,-122.059734,130.775436,116.989258,-25.371967,-13.431988,-7.954086,29.789638,62
37.410584,-122.059734,132.314835,118.528648,-25.959427,-14.156551,-8.172646,30.677222,62
37.410584,-122.059734,131.828995,118.042809,-26.240780,-14.006870,-8.641933,30.975054,62
37.410584,-122.059734,131.442688,117.656509,-26.058731,-13.557842,-8.787571,30.660952,62
37.410584,-122.059734,132.432922,118.646736,-25.330513,-13.591110,-9.370144,30.234959,62
37.410584,-122.059734,132.131042,118.344856,-24.718147,-13.707520,-9.742344,29.896424,62
37.410584,-122.059734,132.752411,118.966232,-24.254734,-14.771877,-9.709972,30.013065,62
37.410579,-122.059729,134.438522,120.652336,-23.658916,-14.904926,-10.292545,29.796605,72
37.410579,-122.059729,135.108505,121.322319,-23.344467,-14.755245,-10.308727,29.477979,72
37.410579,-122.059729,135.796997,122.010811,-23.311363,-15.220898,-10.697105,29.824880,72
37.410579,-122.059729,137.384995,123.598816,-22.748650,-15.819599,-10.567642,29.655283,72
37.410579,-122.059729,140.478745,126.692566,-21.639782,-17.100163,-10.324902,29.449946,72
37.410579,-122.059729,141.795090,128.008911,-20.977760,-17.532555,-10.680920,29.351984,72
37.410579,-122.059729,143.448715,129.662537,-20.150249,-18.064732,-10.778019,29.129586,72
37.410579,-122.059729,145.041809,131.255630,-19.868896,-19.112457,-10.600014,29.536746,72
37.410579,-122.059729,145.263519,131.477341,-19.537888,-19.844196,-10.179268,29.650273,72
37.410579,-122.059729,145.610703,131.824524,-20.183346,-20.326481,-10.001266,30.340709,72
37.410581,-122.059735,143.472610,129.686432,-20.646763,-18.729950,-9.904167,29.583650,72
37.410581,-122.059735,141.090744,127.304565,-21.424633,-17.815266,-9.758526,29.523337,72
37.410581,-122.059735,140.956512,127.170326,-21.838387,-17.798637,-10.163078,29.949871,72
37.410581,-122.059735,138.230377,124.444199,-22.599705,-16.468193,-10.357269,29.819810,72
37.410581,-122.059735,133.602112,119.815933,-23.940277,-14.422630,-10.891285,29.996153,72
37.410581,-122.059735,129.448807,115.662628,-25.016048,-12.709675,-10.227810,29.865475,72
37.410581,-122.059735,127.897171,114.110985,-25.446358,-11.944672,-10.227814,29.913216,72
37.410581,-122.059735,126.233917,112.447731,-25.893211,-11.029991,-10.276360,29.962020,72
37.410581,-122.059735,125.124496,111.338310,-26.025620,-10.564327,-10.017445,29.820917,72
37.410581,-122.059735,124.096062,110.309875,-26.273872,-9.982258,-10.033627,29.843517,72
37.410582,-122.059738,123.695999,109.909813,-25.909767,-9.549866,-10.227814,29.446972,72
37.410582,-122.059738,119.555367,105.769180,-26.538677,-7.188328,-10.098354,29.290787,72
37.410582,-122.059738,114.746178,100.959991,-27.051746,-5.042984,-9.726158,29.186072,72
37.410582,-122.059738,110.638046,96.851860,-27.415859,-3.080566,-9.273048,29.105131,72
37.410582,-122.059738,105.925186,92.139000,-27.813065,-0.852070,-9.758522,29.487647,72
37.410582,-122.059738,103.287361,89.501175,-27.597916,0.528263,-8.933224,29.012523,72
37.410582,-122.059738,101.788033,88.001846,-28.177181,1.176853,-7.719543,29.239184,72
37.410582,-122.059738,100.239151,86.452965,-28.326134,1.991753,-7.994637,29.500019,72
37.410582,-122.059738,100.302574,86.516388,-27.879269,1.808811,-8.107914,29.090612,72
37.410582,-122.059738,99.770584,85.984398,-28.193733,2.124802,-7.670990,29.295827,72
37.410582,-122.059738,99.697411,85.911224,-28.475094,2.108166,-8.237373,29.717497,72
37.410581,-122.059747,100.421234,86.635048,-28.127537,1.492836,-8.027000,29.288558,72
37.410581,-122.059747,101.504234,87.718048,-28.408897,0.844242,-8.010826,29.528825,72
37.410581,-122.059747,101.188004,87.401817,-27.895836,1.027180,-8.124100,29.072904,72
37.410581,-122.059747,101.794510,88.008324,-27.846184,0.711197,-8.463932,29.112779,72
37.410581,-122.059747,102.395378,88.609192,-27.862736,0.528263,-8.609573,29.167377,72
37.410581,-122.059747,103.073303,89.287117,-28.243393,0.079231,-8.625751,29.531324,72
37.410581,-122.059747,101.100609,87.314423,-27.995140,1.226734,-8.447754,29.267683,72
37.410581,-122.059747,102.767296,88.981110,-27.779987,0.212269,-8.528660,29.060468,72
37.410581,-122.059747,103.189934,89.403748,-27.614487,0.079227,-8.593388,28.920796,72
37.410579,-122.059762,103.091667,89.305481,-28.326153,0.228893,-8.027008,29.442421,72
37.410579,-122.059762,102.584435,88.798248,-28.293056,0.661282,-7.929913,29.390778,72
37.410579,-122.059762,102.539658,88.753471,-28.243397,0.777706,-8.366837,29.466901,72
37.410579,-122.059762,102.530273,88.744087,-27.995140,0.528244,-8.447750,29.246733,72
37.410579,-122.059762,103.313187,89.527000,-27.978596,0.178997,-8.205017,29.157438,72
37.410579,-122.059762,102.505295,88.719109,-27.879284,0.578133,-8.852314,29.256660,72
37.410579,-122.059762,103.926994,90.140808,-28.044788,-0.220131,-8.949409,29.438929,72
37.410579,-122.059762,103.657593,89.871407,-28.011688,-0.053822,-8.755222,29.348109,72
37.410579,-122.059762,103.335091,89.548904,-27.928932,0.461723,-8.544849,29.210493,72
37.410579,-122.059762,102.561539,88.775352,-28.160637,0.561504,-8.739037,29.490804,72
37.410579,-122.059773,102.523682,88.737495,-28.077888,0.777710,-8.658123,29.392784,53
37.410579,-122.059773,102.492683,88.706497,-28.094444,0.694565,-8.997952,29.508361,53
37.410579,-122.059773,102.482269,88.696083,-28.259949,0.661308,-8.706669,29.578170,53
37.410579,-122.059773,102.827415,89.041229,-27.614487,0.312057,-8.593395,28.922374,53
37.410579,-122.059773,102.928314,89.142128,-27.333130,0.395214,-8.609570,28.659743,53
37.410579,-122.059773,102.990685,89.204498,-28.144093,0.278793,-8.625751,29.437582,53
37.410579,-122.059773,102.993919,89.207733,-28.044792,0.312057,-8.819942,29.400666,53
37.410579,-122.059773,103.001450,89.215263,-28.276493,0.079231,-9.208321,29.738183,53
37.410579,-122.059773,102.977585,89.191399,-27.846184,0.611408,-8.949402,29.255351,53
37.410579,-122.059773,102.906555,89.120369,-27.796539,0.894131,-8.900852,29.200552,53
37.410579,-122.059773,102.858963,89.072777,-27.597935,0.761089,-8.933216,29.017712,51
37.410579,-122.059773,102.827515,89.041328,-28.044792,0.777729,-9.014130,29.468114,51
37.410579,-122.059773,102.139839,88.353653,-27.912388,0.777729,-8.561020,29.206118,51
37.410579,-122.059773,102.109810,88.323624,-28.077892,1.176865,-8.496288,29.358814,51
37.410579,-122.059773,102.114815,88.328629,-27.846184,0.345337,-8.658112,29.163198,51
37.410579,-122.059773,102.154984,88.368797,-27.813084,0.345337,-8.981758,29.229418,51
37.410579,-122.059773,103.216637,89.430450,-27.912384,0.179035,-9.273033,29.412963,51
37.410579,-122.059773,103.171761,89.385574,-28.160641,0.195671,-8.803753,29.505356,51
37.410579,-122.059773,103.120422,89.334236,-28.276493,0.977303,-8.658112,29.588479,51
37.410579,-122.059773,102.368454,88.582268,-27.862732,0.661312,-8.868484,29.247550,51
37.410579,-122.059773,101.230026,87.443840,-27.597927,1.426323,-8.933212,29.042766,51
37.410579,-122.059773,101.091133,87.304947,-27.647579,1.409687,-9.240685,29.185032,51
37.410579,-122.059773,100.601791,86.815605,-27.167622,1.559364,-9.062683,28.681763,51
37.410579,-122.059773,100.405716,86.619530,-27.697231,1.526112,-9.483425,29.315542,51
37.410579,-122.059773,100.593323,86.807137,-27.779987,1.476227,-8.949406,29.223258,51
37.410579,-122.059773,100.919502,87.133316,-27.631031,1.359814,-8.771397,29.021722,51
37.410579,-122.059773,101.353065,87.566879,-27.730339,1.160248,-8.868500,29.137058,51
37.410579,-122.059773,101.110847,87.324661,-27.862736,1.326557,-8.706680,29.221535,51
37.410579,-122.059773,101.071220,87.285034,-27.382774,1.276672,-8.981773,28.846464,51
37.410579,-122.059773,100.735916,86.949730,-27.548279,1.442974,-8.949413,29.001411,51
37.410579,-122.059773,100.707909,86.921722,-27.713787,1.808849,-9.175964,29.249346,51
37.410579,-122.059773,100.632828,86.846642,-27.101425,2.025047,-8.965595,28.617651,51
37.410579,-122.059773,100.584793,86.798607,-27.366234,1.825474,-8.803768,28.805372,51
37.410579,-122.059773,100.565765,86.779579,-27.448986,1.675793,-9.078873,28.959990,51
37.410579,-122.059773,100.560371,86.774185,-27.482086,1.609268,-9.175968,29.018153,51
37.410579,-122.059773,99.876686,86.090500,-27.862740,2.025032,-9.159790,29.399571,51
37.410579,-122.059773,100.898003,87.111816,-27.448978,1.409695,-9.823261,29.187842,51
37.410579,-122.059773,101.151535,87.365349,-27.250374,1.043819,-9.175961,28.772742,51
37.410579,-122.059773,101.142784,87.356598,-27.995136,1.426323,-8.933228,29.420479,51
37.410579,-122.059773,101.126549,87.340363,-27.779984,1.409687,-9.175968,29.290154,51
37.410579,-122.059773,101.135475,87.349289,-27.382771,1.143604,-9.467251,28.995737,51
37.410579,-122.059773,101.871574,88.085388,-27.382771,1.043831,-9.531975,29.013174,51
37.410579,-122.059773,100.677704,86.891518,-27.051758,1.675789,-9.273064,28.646039,51
37.410579,-122.059773,100.733566,86.947380,-27.382771,1.642521,-9.531975,29.040877,51
37.410579,-122.059773,101.350800,87.564613,-27.564819,1.359810,-9.095058,29.058363,51
37.410579,-122.059773,101.055603,87.269417,-27.283459,1.442959,-9.467251,28.915361,51
37.410579,-122.059773,101.070709,87.284523,-27.167606,1.359821,-9.483437,28.807352,51
37.410579,-122.059773,101.063049,87.276863,-27.184158,1.476238,-9.434879,28.812752,51
37.410579,-122.059773,101.034874,87.248688,-27.283463,1.675800,-9.790894,29.035448,51
37.410579,-122.059773,101.017708,87.231522,-27.399311,1.526134,-10.033634,29.218575,51
37.410579,-122.059773,100.996323,87.210136,-27.151054,1.542763,-9.661438,28.860063,54
37.410579,-122.059773,100.809776,87.023590,-27.415863,1.210144,-9.726173,29.115158,54
37.410579,-122.059773,100.831047,87.044861,-27.647568,1.442974,-10.017452,29.441799,54
37.410579,-122.059773,100.900497,87.114311,-27.448959,0.578178,-9.596722,29.083960,54
37.410579,-122.059773,100.952209,87.166023,-27.531712,1.027210,-10.033646,29.321056,54
37.410579,-122.059773,100.981209,87.195023,-27.465511,1.393085,-9.774727,29.186303,54
37.410579,-122.059773,100.993027,87.206841,-27.068302,1.260036,-9.774727,28.806700,54
37.410579,-122.059773,102.363518,88.577332,-27.300007,0.727859,-9.839455,29.028176,54
37.410579,-122.059773,102.266022,88.479836,-27.200699,0.761127,-9.515812,28.827210,54
37.410579,-122.059773,102.264313,88.478127,-27.349655,0.744495,-9.467266,28.951460,54
37.410579,-122.059773,102.288239,88.502052,-27.763416,0.528301,-9.386353,29.311943,54
